agency,date,hectares,cause,lat,lon,response_type,altitude
BC,2023-07-01,1.3,N,55.397,-121.034,FUL,846.0
BC,2023-07-01,0.2,H,55.691,-121.615,FUL,614.0
BC,2023-07-03,0.01,H,55.7798,-121.596,FUL,839.0
BC,2023-07-07,0.4,N,55.302,-120.418,FUL,920.0
BC,2023-07-08,0.2,N,55.9988,-122.375,FUL,1116.0
BC,2023-07-08,0.0,N,55.484,-122.798,FUL,778.0
BC,2023-07-09,0.5,N,55.312,-120.973,FUL,921.0
BC,2023-07-09,0.0,N,55.7,-120.982,FUL,751.0
BC,2023-07-10,7.0,N,55.358,-122.14,FUL,1282.0
BC,2023-07-10,8.6,N,54.727,-120.136,FUL,1178.0
BC,2023-07-10,0.0,N,56.106,-121.742,FUL,614.0
BC,2023-07-11,1.9,H,55.928,-120.661,FUL,719.0
BC,2023-07-12,1.0,H,55.115,-121.158,FUL,805.0
BC,2023-07-13,0.2,N,55.682,-122.245,FUL,1418.0
BC,2023-07-14,1.6,N,55.318,-121.823,FUL,1056.0
BC,2023-07-14,0.0,N,55.315,-121.806,FUL,1196.0
BC,2023-07-14,0.5,N,55.157,-122.117,MON,1339.0
BC,2023-07-14,0.1,N,55.588,-121.782,FUL,960.0
BC,2023-07-15,0.3,N,55.492,-122.011,FUL,877.0
BC,2023-07-15,0.9,N,55.493,-121.831,FUL,1034.0
BC,2023-07-14,0.0,N,55.113,-121.008,FUL,851.0
BC,2023-07-16,0.2,N,55.904,-122.804,FUL,1296.0
BC,2023-07-17,0.2,N,55.757,-121.18,FUL,742.0
BC,2023-07-17,0.0,N,56.067,-120.962,FUL,744.0
BC,2023-07-23,0.2,N,55.999,-122.375,FUL,1117.0
BC,2023-08-03,0.2,N,55.112,-121.989,MON,1229.0
BC,2023-08-10,0.0,N,55.638,-121.756,FUL,601.0
BC,2023-08-14,0.8,N,55.631,-121.428,FUL,971.0
BC,2023-08-16,0.0,N,55.33,-121.447,FUL,946.0
BC,2023-08-17,0.0,H,55.696,-120.319,FUL,905.0
BC,2023-08-24,0.0,H,55.71,-121.304,FUL,748.0
BC,2023-09-01,2.0,N,55.984,-121.675,MON,716.0
BC,2023-09-02,0.4,H,55.691,-121.438,FUL,707.0
BC,2023-09-02,0.2,N,55.251,-121.676,MON,703.0
BC,2023-09-03,10.9,H,56.009,-120.188,FUL,706.0
BC,2023-09-08,17.0,N,55.41,-121.185,MON,876.0
BC,2023-09-13,0.5,H,55.705,-120.346,FUL,816.0
BC,2023-09-13,0.0,H,55.643,-122.133,FUL,621.0
BC,2023-09-16,0.7,H,55.68,-120.349,FUL,906.0
BC,2023-09-17,1.0,N,56.054,-122.322,MON,876.0
BC,2023-09-21,0.1,H,55.953,-120.336,MON,749.0
BC,2023-09-22,15.0,N,55.733,-122.261,FUL,1224.0
BC,2023-10-09,1246.0,N,55.632,-121.428,FUL,985.0
BC,2023-10-15,2.0,N,54.747,-120.78,MON,1539.0
BC,2023-11-10,0.2,H,55.494,-120.982,MON,1046.0
BC,2023-04-15,62.0,H,56.507,-121.957,FUL,608.0
BC,2023-04-16,0.2,H,56.388,-121.231,FUL,791.0
BC,2023-04-16,2.0,H,56.297,-121.107,FUL,711.0
BC,2023-04-17,12.0,H,56.374,-121.234,FUL,707.0
BC,2023-04-17,12.0,H,56.3749,-121.236,FUL,728.0
BC,2023-04-22,1.6,H,56.578,-120.69,FUL,601.0
BC,2023-04-29,50.0,H,56.504,-122.022,MON,646.0
BC,2023-04-29,2.0,H,56.282,-120.71,FUL,472.0
BC,2023-04-29,4.0,H,56.35,-120.91,FUL,758.0
BC,2023-04-29,154.0,H,56.711,-121.07,FUL,638.0
BC,2023-04-29,2.0,H,56.432,-120.867,MON,750.0
BC,2023-05-02,4.0,H,56.512,-121.964,FUL,624.0
BC,2023-05-03,4.0,H,56.934,-120.978,FUL,729.0
BC,2023-05-03,385.0,H,56.532,-121.925,FUL,737.0
BC,2023-05-03,89.0,H,56.338,-121.101,FUL,849.0
BC,2023-05-05,0.2,H,56.6116,-121.886,FUL,759.0
BC,2023-05-05,6422.2,H,56.271,-119.934,FUL,722.0
BC,2023-05-05,15.0,H,56.1278,-120.258,FUL,616.0
BC,2023-05-05,2947.0,H,56.416,-121.232,FUL,749.0
BC,2023-05-06,7.0,H,56.397,-120.825,FUL,722.0
BC,2023-05-07,19.1,H,56.443,-121.524,FUL,666.0
BC,2023-05-10,2.0,H,56.7374,-122.604,FUL,819.0
BC,2023-05-11,0.9,H,56.528,-121.894,FUL,744.0
BC,2023-05-12,0.0,N,57.82,-121.315,MON,656.0
BC,2023-05-13,619072.0,N,57.619,-122.012,FUL,790.0
BC,2023-05-13,0.2,H,56.348,-121.192,FUL,844.0
BC,2023-05-13,0.0,N,57.611,-121.745,MON,736.0
BC,2023-05-13,0.0,N,57.73,-121.373,MON,654.0
BC,2023-05-13,29505.9,H,56.511,-121.222,FUL,836.0
BC,2023-05-14,0.8,H,56.516,-122.248,FUL,757.0
BC,2023-05-14,0.0,N,57.496,-121.453,MON,795.0
BC,2023-05-30,0.0,H,57.276,-121.704,FUL,791.0
BC,2023-06-01,3.6,H,56.285,-121.223,FUL,580.0
BC,2023-06-03,1.0,N,57.24,-122.083,FUL,957.0
BC,2023-06-04,0.0,N,57.565,-120.745,MON,739.0
BC,2023-06-04,0.0,H,56.533,-121.759,FUL,696.0
BC,2023-06-04,0.9,N,56.422,-122.178,FUL,746.0
BC,2023-06-05,0.2,N,57.494,-120.76,FUL,764.0
BC,2023-06-05,0.5,N,57.171,-120.811,FUL,749.0
BC,2023-06-05,0.2,N,57.576,-120.533,FUL,712.0
BC,2023-06-05,0.0,N,57.267,-121.909,FUL,899.0
BC,2023-06-06,3.6,N,56.602,-121.57,FUL,869.0
BC,2023-06-06,0.0,N,57.048,-122.936,FUL,1050.0
BC,2023-06-06,0.9,N,56.457,-120.318,FUL,773.0
BC,2023-06-13,0.0,H,56.654,-121.709,FUL,805.0
BC,2023-06-16,0.3,N,58.245,-121.67,FUL,464.0
BC,2023-06-20,0.2,H,56.946,-121.438,FUL,828.0
BC,2023-06-20,0.2,N,57.241,-120.875,FUL,787.0
BC,2023-06-20,0.1,N,57.215,-120.955,FUL,775.0
BC,2023-06-22,116.0,N,57.962,-121.044,FUL,517.0
BC,2023-06-23,0.0,N,56.914,-122.592,FUL,1099.0
BC,2023-06-24,0.8,N,56.603,-121.568,FUL,864.0
BC,2023-06-24,7.0,N,56.755,-121.897,FUL,819.0
BC,2023-06-24,70.0,N,56.709,-120.041,FUL,803.0
BC,2023-06-24,0.4,N,56.941,-121.223,FUL,746.0
BC,2023-06-24,19136.5,N,57.279,-120.912,MON,806.0
BC,2023-06-24,0.0,N,57.129,-121.646,FUL,833.0
BC,2023-06-24,0.2,N,57.326,-120.337,FUL,822.0
BC,2023-06-26,12.0,H,56.168,-121.765,MON,673.0
BC,2023-06-27,0.0,N,57.499,-123.041,FUL,1059.0
BC,2023-06-28,0.0,N,57.162,-122.945,FUL,1425.0
BC,2023-06-30,2.1,N,56.611,-121.533,FUL,763.0
BC,2023-06-30,0.0,N,58.19,-120.441,MON,491.0
BC,2023-07-02,0.01,N,57.072,-121.603,FUL,879.0
BC,2023-07-06,0.0,N,57.458,-120.529,MON,888.0
BC,2023-07-06,0.0,N,56.98,-122.28,FUL,1034.0
BC,2023-07-10,11.0,N,57.109,-121.099,FUL,687.0
BC,2023-07-11,6108.9,N,57.429,-120.2,MON,831.0
BC,2023-07-15,4.2,N,58.199,-121.105,FUL,469.0
BC,2023-07-15,50.0,N,58.041,-121.244,FUL,503.0
BC,2023-07-16,1.2,N,56.982,-121.391,FUL,839.0
BC,2023-07-20,23.1,H,57.981,-120.004,MON,671.0
BC,2023-07-22,0.9,N,57.006,-120.079,FUL,747.0
BC,2023-07-23,0.6,N,56.632,-121.46,FUL,746.0
BC,2023-07-24,2.5,N,56.332,-121.828,FUL,735.0
BC,2023-07-25,0.0,N,56.629,-120.372,FUL,702.0
BC,2023-07-30,0.0,N,56.332,-121.824,FUL,731.0
BC,2023-08-05,180.0,N,58.444,-121.055,MON,434.0
BC,2023-08-12,15.0,N,56.557,-120.231,FUL,780.0
BC,2023-08-14,0.0,N,56.781,-121.71,FUL,831.0
BC,2023-08-21,0.0,H,56.699,-120.973,FUL,712.0
BC,2023-09-01,0.6,H,56.552,-121.754,FUL,818.0
BC,2023-09-02,0.0,H,56.733,-121.139,FUL,762.0
BC,2023-09-02,0.5,N,56.54,-121.981,FUL,712.0
BC,2023-09-02,0.1,N,56.728,-121.934,FUL,921.0
BC,2023-09-02,673.0,N,58.22,-121.744,FUL,467.0
BC,2023-09-08,0.0,N,56.966,-122.618,FUL,971.0
BC,2023-09-16,0.0,H,56.525,-121.789,FUL,607.0
BC,2023-09-21,0.5,H,56.546,-122.368,FUL,693.0
BC,2023-09-21,0.1,H,56.692,-121.763,FUL,909.0
BC,2023-10-07,0.0,H,56.406,-121.209,FUL,862.0
BC,2023-05-09,0.0,N,59.325,-120.194,FUL,440.0
BC,2023-05-10,1.3,H,58.846,-122.659,FUL,431.0
BC,2023-05-11,14.5,H,59.493,-126.32,FUL,441.0
BC,2023-05-12,42838.5,N,58.062,-121.912,MON,595.0
BC,2023-05-13,290073.0,N,59.964,-120.987,MOD,636.0
BC,2023-05-13,21056.0,N,58.052,-123.325,MON,870.0
BC,2023-05-18,0.0,H,59.139,-120.334,MOD,487.0
BC,2023-05-30,0.1,N,59.487,-123.561,FUL,448.0
BC,2023-06-02,208.0,N,57.913,-123.931,MON,920.0
BC,2023-06-05,0.0,N,58.83,-122.467,FUL,408.0
BC,2023-06-05,173353.0,N,58.502,-120.412,MON,393.0
BC,2023-06-05,0.0,N,59.216,-121.244,FUL,660.0
BC,2023-06-05,0.0,N,58.195,-120.083,MON,563.0
BC,2023-06-06,0.0,N,59.073,-120.1,MOD,397.0
BC,2023-06-06,0.2,N,59.133,-121.272,FUL,645.0
BC,2023-06-10,37793.9,N,59.827,-123.552,MOD,428.0
BC,2023-06-10,112.3,N,59.951,-123.874,FUL,241.0
BC,2023-06-11,3.5,N,58.426,-121.499,FUL,470.0
BC,2023-06-14,804.5,N,58.223,-123.885,MON,1426.0
BC,2023-06-15,0.0,N,58.325,-122.671,FUL,704.0
BC,2023-06-15,10.0,N,57.9,-123.61,MON,808.0
BC,2023-06-15,0.2,N,59.356,-124.089,FUL,444.0
BC,2023-06-16,0.5,N,59.687,-122.985,FUL,572.0
BC,2023-06-17,33.0,N,58.712,-120.667,FUL,377.0
BC,2023-06-17,0.1,N,58.301,-122.639,FUL,669.0
BC,2023-06-17,500.0,N,57.651,-123.605,MON,1154.0
BC,2023-06-21,0.5,H,58.739,-122.605,FUL,379.0
BC,2023-06-23,33.2,N,58.849,-123.471,FUL,446.0
BC,2023-06-23,0.0,N,58.479,-121.879,FUL,436.0
BC,2023-06-25,0.0,N,59.814,-120.733,MON,505.0
BC,2023-06-27,0.0,N,59.135,-120.988,MON,638.0
BC,2023-06-28,5278.1,N,59.628,-126.953,MON,508.0
BC,2023-06-28,12107.2,N,59.525,-126.651,MON,799.0
BC,2023-06-28,0.4,N,59.103,-124.068,FUL,701.0
BC,2023-06-29,14.0,N,58.849,-121.366,FUL,570.0
BC,2023-06-29,22393.5,N,59.14,-127.65,MON,669.0
BC,2023-06-29,0.1,N,58.996,-121.275,FUL,650.0
BC,2023-06-29,0.0,N,58.444,-121.768,FUL,460.0
BC,2023-06-30,3764.8,N,59.643,-123.224,MOD,556.0
BC,2023-07-01,12.0,N,59.776,-125.344,MON,1126.0
BC,2023-07-01,0.0,N,59.019,-121.125,FUL,628.0
BC,2023-07-01,0.0,N,59.118,-122.37,FUL,401.0
BC,2023-07-03,0.0,N,59.733,-121.144,MON,470.0
BC,2023-07-05,2.0,N,59.824,-122.837,FUL,491.0
BC,2023-07-05,0.0,N,58.524,-121.601,MON,439.0
BC,2023-07-06,2.6,N,59.452,-120.806,FUL,552.0
BC,2023-07-08,74685.7,N,58.672,-121.643,MON,458.0
BC,2023-07-09,350.0,N,59.669,-122.625,MON,557.0
BC,2023-07-09,0.0,N,59.593,-121.102,MOD,459.0
BC,2023-07-09,0.0,N,59.487,-121.005,MON,517.0
BC,2023-07-09,8.0,N,58.232,-122.343,MON,566.0
BC,2023-07-10,0.0,N,58.815,-122.815,FUL,402.0
BC,2023-07-10,888.0,N,59.284,-122.15,MON,529.0
BC,2023-07-10,6996.4,N,59.805,-121.785,MON,442.0
BC,2023-07-10,0.0,N,58.434,-121.747,MON,467.0
BC,2023-07-11,32257.2,N,59.427,-121.031,MON,597.0
BC,2023-07-11,0.0,N,59.056,-122.058,FUL,469.0
BC,2023-07-13,0.0,N,59.308,-123.228,FUL,394.0
BC,2023-07-13,0.0,N,59.406,-120.38,MON,475.0
BC,2023-07-13,0.0,N,59.604,-120.549,MON,464.0
BC,2023-07-14,0.0,N,59.057,-120.668,MON,707.0
BC,2023-07-14,0.0,N,58.921,-122.125,FUL,430.0
BC,2023-07-14,0.0,N,58.94,-122.122,FUL,442.0
BC,2023-07-14,0.0,N,58.888,-122.116,FUL,416.0
BC,2023-07-15,0.0,N,58.811,-121.003,MON,501.0
BC,2023-07-15,42.0,N,59.436,-123.734,MON,379.0
BC,2023-07-15,0.0,N,58.964,-122.142,FUL,440.0
BC,2023-07-15,0.0,N,58.959,-122.162,FUL,424.0
BC,2023-07-16,33425.6,N,59.42,-123.656,MON,413.0
BC,2023-07-16,0.5,N,59.435,-123.67,MON,400.0
BC,2023-07-20,0.0,H,58.595,-120.004,MON,380.0
BC,2023-07-20,2272.0,H,59.463,-120.0,MON,540.0
BC,2023-07-20,0.5,N,58.998,-122.089,FUL,462.0
BC,2023-07-21,0.0,N,58.503,-120.12,MOD,407.0
BC,2023-07-21,0.0,N,58.485,-120.198,MOD,413.0
BC,2023-07-22,72.0,N,58.839,-123.582,FUL,425.0
BC,2023-07-22,0.3,N,59.154,-122.567,FUL,380.0
BC,2023-07-23,0.0,N,59.108,-123.319,MON,439.0
BC,2023-07-26,0.1,N,58.214,-122.81,FUL,440.0
BC,2023-07-29,0.2,N,58.597,-122.78,FUL,457.0
BC,2023-08-02,0.0,N,59.202,-122.889,FUL,302.0
BC,2023-08-04,0.1,N,58.901,-122.096,FUL,433.0
BC,2023-08-05,50.0,N,58.4756,-121.051,FUL,430.0
BC,2023-08-05,275055.0,N,58.579,-120.937,FUL,419.0
BC,2023-08-06,0.0,N,58.844,-123.064,FUL,400.0
BC,2023-08-06,0.0,N,58.833,-122.98,FUL,392.0
BC,2023-08-06,0.0,H,58.7877,-122.826,FUL,397.0
BC,2023-08-06,2.2,N,58.963,-121.447,FUL,609.0
BC,2023-08-07,24.3,N,59.327,-122.718,FUL,436.0
BC,2023-08-07,316.5,N,59.937,-127.762,FUL,746.0
BC,2023-08-13,125.0,N,59.262,-122.485,FUL,438.0
BC,2023-08-16,0.5,N,59.354,-121.905,FUL,737.0
BC,2023-08-16,0.0,N,59.345,-122.035,MOD,700.0
BC,2023-08-25,71002.7,N,59.284,-121.89,FUL,561.0
BC,2023-08-25,0.1,N,58.921,-122.766,FUL,473.0
BC,2023-08-25,0.1,N,58.978,-122.779,FUL,495.0
BC,2023-08-25,0.0,N,59.142,-120.542,MOD,664.0
BC,2023-08-25,7301.8,N,59.227,-128.059,MON,1330.0
BC,2023-09-01,6.0,N,59.868,-121.921,MON,425.0
BC,2023-09-01,11.2,N,59.249,-120.434,MON,654.0
BC,2023-09-02,0.0,N,59.285,-121.344,MON,670.0
BC,2023-09-02,0.0,N,59.402,-123.218,FUL,379.0
BC,2023-09-02,700.0,N,58.76,-127.711,MON,1157.0
BC,2023-09-03,0.0,N,58.558,-124.234,MON,1331.0
BC,2023-09-03,0.3,H,58.74,-122.598,FUL,380.0
BC,2023-09-04,0.0,N,58.851,-123.969,FUL,651.0
BC,2023-09-04,0.0,N,58.705,-122.523,FUL,400.0
BC,2023-09-07,0.01,N,58.7047,-122.523,FUL,400.0
BC,2023-09-09,0.0,H,58.758,-124.973,FUL,844.0
BC,2023-09-13,6.4,N,58.213,-122.007,FUL,517.0
BC,2023-09-13,0.5,N,58.44,-122.064,FUL,379.0
BC,2023-09-13,0.0,N,58.601,-121.134,MON,425.0
BC,2023-09-16,0.0,N,59.572,-121.863,FUL,601.0
BC,2023-09-22,9.7,H,57.652,-123.38,FUL,860.0
BC,2023-09-23,0.0,H,58.734,-122.626,FUL,372.0
BC,2023-10-12,0.5,N,58.885,-125.261,FUL,1256.0
BC,2023-10-30,0.2,H,58.808,-122.576,FUL,306.0
BC,2023-04-04,16.0,H,50.565,-121.297,FUL,263.0
BC,2023-04-05,0.5,H,51.002,-120.222,FUL,440.0
BC,2023-04-14,0.1,H,51.172,-120.148,FUL,502.0
BC,2023-04-14,3.1,H,50.661,-120.54,FUL,681.0
BC,2023-04-15,11.5,H,50.78,-119.732,FUL,381.0
BC,2023-04-16,2.0,H,50.849,-120.957,MON,486.0
BC,2023-04-16,0.7,H,50.777,-119.73,FUL,377.0
BC,2023-04-19,0.9,H,50.678,-120.35,FUL,392.0
BC,2023-04-20,5.7,H,50.792,-119.76,FUL,523.0
BC,2023-04-28,0.2,H,50.652,-120.341,MON,650.0
BC,2023-04-28,2.3,H,50.869,-119.963,FUL,968.0
BC,2023-04-29,0.01,H,51.6477,-120.033,FUL,460.0
BC,2023-04-30,5.0,H,50.7667,-119.756,FUL,521.0
BC,2023-05-11,0.0,H,50.864,-119.963,FUL,924.0
BC,2023-05-19,0.8,H,50.868,-119.968,FUL,862.0
BC,2023-05-21,0.2,N,50.621,-120.193,FUL,1068.0
BC,2023-05-21,1711.6,N,52.138,-119.569,MON,1574.0
BC,2023-05-21,0.1,N,51.65,-119.519,FUL,848.0
BC,2023-06-01,0.0,H,50.619,-120.45,FUL,858.0
BC,2023-06-05,1.6,H,50.776,-120.714,FUL,358.0
BC,2023-06-05,3.4,H,50.712,-120.34,FUL,359.0
BC,2023-06-07,0.0,N,50.958,-119.793,FUL,1320.0
BC,2023-06-07,0.0,H,51.028,-120.762,FUL,1129.0
BC,2023-06-10,0.0,N,51.983,-119.109,MON,1305.0
BC,2023-06-10,0.0,N,50.772,-120.383,FUL,857.0
BC,2023-06-11,0.0,N,50.742,-120.134,FUL,849.0
BC,2023-06-11,0.0,N,51.196,-120.206,FUL,872.0
BC,2023-06-11,0.0,N,50.776,-120.383,FUL,922.0
BC,2023-06-12,0.0,N,51.011,-120.145,FUL,1194.0
BC,2023-06-15,0.0,H,50.665,-119.862,FUL,355.0
BC,2023-06-16,0.0,N,50.771,-120.382,FUL,859.0
BC,2023-06-29,0.0,H,50.63,-119.909,FUL,738.0
BC,2023-06-30,0.2,N,51.515,-119.511,FUL,752.0
BC,2023-07-01,0.2,H,50.549,-120.128,FUL,1057.0
BC,2023-07-02,0.2,H,50.808,-119.75,FUL,551.0
BC,2023-07-05,0.2,N,52.411,-120.024,FUL,1198.0
BC,2023-07-06,16.3,H,51.2,-119.574,FUL,575.0
BC,2023-07-07,0.4,N,51.588,-120.001,FUL,1356.0
BC,2023-07-08,0.0,N,51.222,-120.069,FUL,1041.0
BC,2023-07-08,0.2,N,50.809,-121.019,FUL,1052.0
BC,2023-07-09,2407.1,N,52.106,-120.035,MOD,1766.0
BC,2023-07-09,350.0,N,52.147,-120.026,MOD,1447.0
BC,2023-07-09,0.0,N,52.143,-119.994,MOD,1563.0
BC,2023-07-09,20745.0,N,52.146,-119.962,MOD,1507.0
BC,2023-07-09,0.6,N,51.442,-120.455,FUL,1366.0
BC,2023-07-10,0.1,H,51.222,-120.043,FUL,581.0
BC,2023-07-10,0.0,N,51.115,-120.241,FUL,1080.0
BC,2023-07-10,0.0,N,51.0,-120.022,FUL,1220.0
BC,2023-07-11,0.0,N,50.819,-120.398,FUL,885.0
BC,2023-07-12,0.0,N,51.335,-120.369,FUL,1448.0
BC,2023-07-12,0.0,N,50.878,-119.941,FUL,1504.0
BC,2023-07-12,11.5,N,52.436,-119.985,MON,1112.0
BC,2023-07-12,0.0,N,50.37,-120.425,FUL,940.0
BC,2023-07-12,71.5,N,50.811,-120.202,FUL,772.0
BC,2023-07-12,0.9,N,50.794,-120.177,FUL,1071.0
BC,2023-07-13,0.0,N,50.838,-121.412,FUL,1095.0
BC,2023-07-13,10004.9,N,51.011,-119.697,FUL,1279.0
BC,2023-07-13,0.0,N,51.042,-119.595,FUL,1734.0
BC,2023-07-13,0.2,N,51.007,-119.832,FUL,1349.0
BC,2023-07-13,0.6,N,50.879,-120.044,FUL,1610.0
BC,2023-07-13,45613.0,N,51.004,-119.825,FUL,1353.0
BC,2023-07-13,0.0,N,51.086,-119.775,MON,904.0
BC,2023-07-16,0.1,N,51.16,-119.487,FUL,1385.0
BC,2023-07-17,3.2,N,51.294,-119.504,FUL,813.0
BC,2023-07-17,1.5,N,51.45,-119.427,FUL,977.0
BC,2023-07-17,0.0,N,50.701,-120.129,FUL,864.0
BC,2023-07-18,0.0,N,50.893,-119.68,FUL,631.0
BC,2023-07-18,0.0,N,50.882,-119.757,FUL,846.0
BC,2023-07-18,0.0,N,50.809,-121.018,FUL,1041.0
BC,2023-07-18,0.0,N,50.804,-121.083,FUL,916.0
BC,2023-07-19,0.0,N,50.927,-120.215,FUL,586.0
BC,2023-07-21,0.0,N,50.38,-120.312,FUL,875.0
BC,2023-07-21,0.0,N,50.896,-120.154,FUL,1064.0
BC,2023-07-21,0.0,N,50.905,-120.147,FUL,1063.0
BC,2023-07-21,0.2,N,51.567,-119.76,FUL,762.0
BC,2023-07-21,0.2,N,50.886,-120.183,FUL,866.0
BC,2023-07-21,14.0,N,50.586,-120.222,FUL,967.0
BC,2023-07-21,0.0,N,50.528,-120.195,FUL,1044.0
BC,2023-07-21,0.0,N,50.878,-120.19,FUL,819.0
BC,2023-07-21,11382.0,N,50.448,-120.401,FUL,1178.0
BC,2023-07-21,4.5,N,50.354,-120.239,FUL,1220.0
BC,2023-07-21,0.0,N,50.531,-120.205,FUL,975.0
BC,2023-07-22,0.8,N,51.654,-119.756,FUL,1228.0
BC,2023-07-22,0.0,N,50.928,-120.121,FUL,1230.0
BC,2023-07-23,103.0,N,51.981,-120.262,MON,1055.0
BC,2023-07-24,1.0,N,51.964,-119.064,MON,1180.0
BC,2023-07-26,0.1,N,51.375,-119.423,FUL,471.0
BC,2023-07-27,0.0,N,50.583,-120.007,FUL,992.0
BC,2023-07-27,0.1,N,51.226,-119.456,FUL,1358.0
BC,2023-07-28,0.0,N,51.026,-120.302,FUL,1265.0
BC,2023-07-29,18.0,N,52.424,-119.966,MON,1118.0
BC,2023-07-31,0.3,N,50.944,-120.149,FUL,1090.0
BC,2023-08-02,0.1,N,50.775,-121.452,FUL,1391.0
BC,2023-08-02,0.01,H,50.4858,-120.549,FUL,1320.0
BC,2023-08-02,0.0,N,50.698,-120.738,FUL,1117.0
BC,2023-08-04,0.6,N,50.951,-121.579,FUL,1504.0
BC,2023-08-04,0.0,H,50.487,-120.548,FUL,1321.0
BC,2023-08-04,4.6,N,52.213,-120.164,MON,932.0
BC,2023-08-04,4.5,N,52.512,-120.358,MOD,939.0
BC,2023-08-04,0.0,H,50.653,-120.026,FUL,355.0
BC,2023-08-06,2.6,N,51.408,-120.18,FUL,709.0
BC,2023-08-07,0.2,N,50.825,-121.447,FUL,1159.0
BC,2023-08-08,0.0,N,51.988,-120.243,MON,854.0
BC,2023-08-09,0.0,H,50.844,-121.383,FUL,484.0
BC,2023-08-10,0.0,N,50.866,-120.663,FUL,1106.0
BC,2023-08-10,0.0,N,50.771,-120.64,FUL,1023.0
BC,2023-08-10,0.0,N,50.825,-120.53,FUL,1067.0
BC,2023-08-15,5.1,N,52.02,-119.081,MON,1294.0
BC,2023-08-15,1771.9,N,51.462,-119.701,MOD,1512.0
BC,2023-08-15,0.0,H,50.791,-120.735,FUL,358.0
BC,2023-08-18,17.5,N,51.112,-120.124,FUL,720.0
BC,2023-08-21,1.3,N,51.275,-119.681,FUL,1657.0
BC,2023-08-22,0.0,H,50.767,-120.968,FUL,449.0
BC,2023-08-26,0.0,H,50.723,-120.641,FUL,355.0
BC,2023-08-27,0.0,H,50.764,-120.783,FUL,406.0
BC,2023-08-29,0.1,N,51.641,-119.026,MON,1273.0
BC,2023-09-10,0.0,N,51.781,-118.966,MON,1155.0
BC,2023-11-14,0.0,H,50.578,-120.464,FUL,1067.0
BC,2023-11-23,0.1,H,50.484,-120.608,FUL,1429.0
BC,2023-05-04,0.0,N,50.811,-119.656,FUL,647.0
BC,2023-05-04,0.0,N,51.076,-118.942,FUL,997.0
BC,2023-05-05,11.0,H,50.84,-118.537,FUL,954.0
BC,2023-05-12,0.5,H,50.203,-119.275,FUL,481.0
BC,2023-05-17,0.01,H,50.3598,-119.299,FUL,359.0
BC,2023-05-18,0.0,H,50.312,-119.213,FUL,801.0
BC,2023-05-19,0.0,N,50.274,-118.99,FUL,806.0
BC,2023-05-19,0.0,N,50.959,-119.033,FUL,710.0
BC,2023-05-19,0.0,H,50.4324,-119.121,FUL,1030.0
BC,2023-05-19,0.0,N,50.928,-118.708,FUL,1401.0
BC,2023-05-20,0.0,N,50.304,-118.461,MON,1471.0
BC,2023-05-20,0.4,N,51.341,-118.698,FUL,1213.0
BC,2023-05-20,2.0,N,51.308,-118.688,FUL,1274.0
BC,2023-05-20,7.5,N,51.359,-118.869,FUL,572.0
BC,2023-05-19,0.0,N,50.93,-118.739,FUL,911.0
BC,2023-05-21,0.0,N,51.329,-118.688,FUL,1065.0
BC,2023-05-21,0.0,N,50.897,-118.758,FUL,1494.0
BC,2023-05-30,0.0,H,50.197,-119.174,FUL,905.0
BC,2023-05-31,4.3,H,50.46,-119.379,FUL,475.0
BC,2023-06-03,0.0,N,50.276,-118.296,FUL,2042.0
BC,2023-06-07,25.0,N,51.44,-118.64,MON,1647.0
BC,2023-06-09,0.0,N,50.259,-119.178,FUL,1230.0
BC,2023-06-09,0.0,N,50.381,-119.223,FUL,563.0
BC,2023-06-13,0.4,N,50.436,-118.462,FUL,1319.0
BC,2023-06-14,0.0,N,50.562,-118.987,FUL,572.0
BC,2023-06-15,0.01,H,50.7018,-119.193,FUL,713.0
BC,2023-06-24,0.0,N,50.37,-118.535,FUL,716.0
BC,2023-06-25,0.0,H,49.998,-119.284,FUL,1150.0
BC,2023-06-26,0.0,H,50.723,-119.199,FUL,1057.0
BC,2023-06-27,0.0,H,50.117,-119.274,FUL,1369.0
BC,2023-06-29,0.0,N,50.133,-119.538,FUL,724.0
BC,2023-07-06,10.0,H,50.482,-118.494,FUL,1269.0
BC,2023-07-07,4.2,N,50.412,-119.301,FUL,836.0
BC,2023-07-07,0.1,N,50.349,-119.984,FUL,1127.0
