fire_id,lat,lon,date,hectares,STATION_NAME,PROV_STATE_TERR_CODE,LATITUDE,LONGITUDE,ELEVATION,distance,DIRECTION_MAX_GUST,MEAN_TEMPERATURE,TOTAL_SNOW_FLAG,COOLING_DEGREE_DAYS_FLAG,LOCAL_DAY,LOCAL_YEAR,HEATING_DEGREE_DAYS_FLAG,PROVINCE_CODE,MAX_REL_HUMIDITY_FLAG,TOTAL_RAIN,COOLING_DEGREE_DAYS,ID,SNOW_ON_GROUND,MIN_TEMPERATURE_FLAG,MIN_REL_HUMIDITY,TOTAL_PRECIPITATION_FLAG,MAX_TEMPERATURE_FLAG,MAX_REL_HUMIDITY,CLIMATE_IDENTIFIER,TOTAL_PRECIPITATION,MIN_TEMPERATURE,TOTAL_SNOW,LOCAL_MONTH,SPEED_MAX_GUST,MAX_TEMPERATURE,DIRECTION_MAX_GUST_FLAG,SNOW_ON_GROUND_FLAG,TOTAL_RAIN_FLAG,LOCAL_DATE,MIN_REL_HUMIDITY_FLAG,MEAN_TEMPERATURE_FLAG,SPEED_MAX_GUST_FLAG,HEATING_DEGREE_DAYS
114443,45.94365,-74.09811999999998,2007-05-08,0.6,LAC MASSON,QC,46.02,-74.03,312.4,9.982713889057989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114444,45.86751,-73.96899999999998,2007-05-06,1.0,LAC MASSON,QC,46.02,-74.03,312.4,17.588832863640405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114445,46.18106,-74.58203,2007-05-23,0.2,LA MINERVE,QC,46.15,-74.56,274.3,3.845497656495104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114446,46.47692,-74.77979,2007-05-26,1.9,TAPINI FARM,QC,46.56,-75.08,274.3,24.74320147513199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114447,45.94814,-73.9612,2007-05-26,0.0,LAC MASSON,QC,46.02,-74.03,312.4,9.591131301163111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114448,46.13639,-73.96755,2007-05-26,0.0,NOTRE DAME DE LA MERCI,QC,46.14,-74.03,365.8,4.825414179301874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114449,46.14539,-73.81776,2007-06-14,0.1,NOTRE DAME DE LA MERCI,QC,46.14,-74.03,365.8,16.3523169624062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114450,45.99401,-74.17363,2007-08-04,0.1,STE AGATHE DES MONTS,QC,46.03,-74.17,394.7,4.009193054173518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114451,45.65708,-74.61134,2009-04-20,0.8,ST EMILE DE SUFFOLK,QC,45.57,-74.55,228.6,10.787687386912546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114452,45.6794,-74.9092,2010-04-25,0.2,CHENEVILLE,QC,45.54,-75.05,222.5,18.96750231453461,,9.5,,,25.0,2010.0,,QC,,0.0,0.0,7031375.2010.4.25,0.0,,,,,,7031375,0.0,1.0,0.0,4.0,,18.0,,,,2010-04-25 00:00:00,,,,8.5
114453,46.2389,-73.1342,2011-05-09,2.0,ST CHARLES MANDEVILLE 2,QC,46.22,-73.21,173.7,6.193944630693823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114454,46.115,-73.5942,2013-04-30,0.1,ST COME DE LINIERE,QC,46.17,-73.45,244.0,12.673764716809352,,,,M,30.0,2013.0,M,QC,,,,7027083.2013.4.30,,M,,M,M,,7027083,,,0.0,4.0,,,,M,M,2013-04-30 00:00:00,,M,,
114455,45.6581,-74.62309999999998,2015-05-04,0.0,ST EMILE DE SUFFOLK,QC,45.57,-74.55,228.6,11.31957987096158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114456,45.7072,-74.1306,2016-04-28,0.6,ST HIPPOLYTE,QC,45.59,-74.0,365.8,16.50907131344436,,,,M,28.0,2016.0,M,QC,,0.0,,7037310.2016.4.28,0.0,,,,M,,7037310,0.0,-6.0,0.0,4.0,,,,T,,2016-04-28 00:00:00,,M,,
114457,46.1714,-73.51439999999998,2016-05-08,0.0,ST COME DE LINIERE,QC,46.17,-73.45,244.0,4.958374984484372,,9.0,T,,8.0,2016.0,,QC,,7.6,0.0,7027083.2016.5.8,0.0,,,,,,7027083,7.6,1.0,0.0,5.0,,17.0,,,,2016-05-08 00:00:00,,,,9.0
114458,45.77698,-74.20229,2007-08-13,0.1,LAC ST DENIS,QC,45.56,-74.19,406.3,24.13080750617614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114459,45.91607,-74.34169,2007-08-18,0.0,ST-JOVITE,QC,46.0449,-74.3321,238.5,14.33538917507524,0.0,11.3,M,,18.0,2007.0,,QC,,,0.0,703GDKB.2007.8.18,,,48.0,,,94.0,703GDKB,2.0,6.6,,8.0,0.0,15.9,,,M,2007-08-18 00:00:00,,,,6.7
114460,45.76349,-74.62412999999998,2007-09-14,1.5,ST EMILE DE SUFFOLK,QC,45.57,-74.55,228.6,22.25890553822177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114461,46.18196,-74.58203,2007-10-04,0.1,LA MINERVE,QC,46.15,-74.56,274.3,3.935505545249329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114462,45.88639,-74.28941,2007-10-05,0.0,ST-JOVITE,QC,46.0449,-74.3321,238.5,17.9204283150406,0.0,14.0,M,,5.0,2007.0,,QC,,,0.0,703GDKB.2007.10.5,,,29.0,,,97.0,703GDKB,2.0,1.6,,10.0,0.0,26.3,,,M,2007-10-05 00:00:00,,,,4.0
114463,45.75719,-74.24356,2007-10-05,0.1,LAC ST DENIS,QC,45.56,-74.19,406.3,22.304129568263026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114464,46.35762,-73.64712,2008-05-07,0.4,ST MICHEL DES SAINTS,QC,46.41,-73.55,350.5,9.450267500225074,,6.3,,,7.0,2008.0,,QC,,12.2,0.0,7077570.2008.5.7,0.0,,,,,,7077570,12.2,-3.0,0.0,5.0,,15.5,,,,2008-05-07 00:00:00,,,,11.7
114465,46.44634,-74.6991,2008-05-14,0.0,L'ANNONCIATION,QC,46.25,-74.52,243.8,25.78323936365731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114466,45.86211,-73.94576,2008-05-14,1.3,LAC MASSON,QC,46.02,-74.03,312.4,18.71424046913879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114467,45.79047,-73.97678,2008-05-14,0.6,ST HIPPOLYTE,QC,45.59,-74.0,365.8,22.350050518623647,,15.0,,,14.0,2008.0,,QC,,2.2,0.0,7037310.2008.5.14,0.0,,,,,,7037310,2.2,6.0,0.0,5.0,,24.0,,,,2008-05-14 00:00:00,,,,3.0
114468,45.74041,-74.5189,2008-05-14,0.8,ST EMILE DE SUFFOLK,QC,45.57,-74.55,228.6,19.090282861217634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114469,46.26259,-73.53910999999998,2008-05-13,0.1,ST ZENON,QC,46.37,-73.52,442.0,12.02572805767996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114470,46.23951,-74.07683,2008-05-13,0.0,ST DONAT,QC,46.19,-74.12,388.6,6.425649604216209,,11.8,,,13.0,2008.0,,QC,,0.0,0.0,7017100.2008.5.13,0.0,,,,,,7017100,0.0,0.5,0.0,5.0,,23.0,,,,2008-05-13 00:00:00,,,,6.2
114471,46.28507,-74.11982,2008-05-13,0.1,BARRIERE ST GUILLAUME,QC,46.36,-74.1,411.5,8.464390932469877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114472,46.14898,-73.92081,2008-05-16,0.2,NOTRE DAME DE LA MERCI,QC,46.14,-74.03,365.8,8.465792648590304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114473,45.8747,-74.17121,2008-05-17,0.1,STE AGATHE DES MONTS,QC,46.03,-74.17,394.7,17.257983324599444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114474,45.78777,-74.19583,2008-05-25,0.6,LAC ST DENIS,QC,45.56,-74.19,406.3,25.31501489276594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114475,46.34502,-73.49478999999998,2008-05-29,0.1,ST ZENON,QC,46.37,-73.52,442.0,3.382879353904765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114476,46.28687,-73.76957,2008-05-15,0.2,ST ZENON,QC,46.37,-73.52,442.0,21.262257314265145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114477,45.92656,-74.33909,2008-06-08,0.0,ST-JOVITE,QC,46.0449,-74.3321,238.5,13.1616169602321,0.0,21.2,M,,8.0,2008.0,,QC,,,3.2,703GDKB.2008.6.8,,,63.0,,,99.0,703GDKB,2.0,12.4,,6.0,0.0,29.9,,,M,2008-06-08 00:00:00,,,,0.0
114478,46.6337,-74.67142,2008-06-16,0.0,TAPINI FARM,QC,46.56,-75.08,274.3,32.255025374734515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114479,46.16936,-74.42727999999998,2008-09-03,0.0,LA MACAZA,QC,46.22,-74.46,243.8,6.164581878769898,,20.8,,,3.0,2008.0,,QC,,1.0,2.8,7033939.2008.9.3,0.0,,,,,,7033939,1.0,11.5,0.0,9.0,,30.0,,,,2008-09-03 00:00:00,,,,0.0
114480,45.94544,-73.96379,2008-09-08,0.4,LAC MASSON,QC,46.02,-74.03,312.4,9.735917202138316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114481,45.72153,-74.4025,2008-10-18,1.0,HUBERDEAU,QC,45.58,-74.38,213.4,15.824355021156949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114482,45.94544,-73.96379,2008-10-19,0.0,LAC MASSON,QC,46.02,-74.03,312.4,9.735917202138316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114483,45.94185,-74.37139999999998,2008-10-19,0.1,ST-JOVITE,QC,46.0449,-74.3321,238.5,11.846569926695633,0.0,2.1,M,,19.0,2008.0,,QC,,,0.0,703GDKB.2008.10.19,,,37.0,,,98.0,703GDKB,0.0,-7.6,,10.0,0.0,11.8,,,M,2008-10-19 00:00:00,,,,15.9
114484,45.71703,-74.45492,2008-10-18,0.1,HUBERDEAU,QC,45.58,-74.38,213.4,16.301789722735585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114485,45.8765,-74.09175,2009-04-15,0.0,LAC MASSON,QC,46.02,-74.03,312.4,16.644925532231014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114486,45.67206,-74.96138999999998,2009-04-17,1.0,CHENEVILLE,QC,45.54,-75.05,222.5,16.211573145506165,,7.5,,,17.0,2009.0,,QC,,11.8,0.0,7031375.2009.4.17,0.0,,,,,,7031375,11.8,-4.0,0.0,4.0,,19.0,,,,2009-04-17 00:00:00,,,,10.5
114487,46.16936,-74.62900999999998,2009-04-18,0.0,LA MINERVE,QC,46.15,-74.56,274.3,5.73090434292883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114488,45.83004,-74.52137999999998,2009-04-19,0.0,ST-JOVITE,QC,46.0449,-74.3321,238.5,28.000902946079723,0.0,3.1,M,,19.0,2009.0,,QC,,,0.0,703GDKB.2009.4.19,,,19.0,,,90.0,703GDKB,0.0,-7.5,,4.0,0.0,13.6,,,M,2009-04-19 00:00:00,,,,14.9
114489,46.20264,-73.48959999999998,2009-04-19,0.1,ST COME DE LINIERE,QC,46.17,-73.45,244.0,4.736837140376423,,1.5,,,19.0,2009.0,,QC,,0.0,0.0,7027083.2009.4.19,0.0,,,,,,7027083,0.0,-8.0,0.0,4.0,,11.0,,,,2009-04-19 00:00:00,,,,16.5
114490,46.04407,-74.59152,2009-04-20,0.2,LA MINERVE,QC,46.15,-74.56,274.3,12.019454577293136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114491,45.65888,-74.64092999999998,2009-04-20,8.1,ST EMILE DE SUFFOLK,QC,45.57,-74.55,228.6,12.145278943355647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114492,45.65888,-74.64736999999998,2009-04-20,1.0,ST EMILE DE SUFFOLK,QC,45.57,-74.55,228.6,12.443255542883035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114493,45.66847,-74.59717,2009-04-20,0.0,ST EMILE DE SUFFOLK,QC,45.57,-74.55,228.6,11.540330396140131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114494,45.66847,-74.68694,2009-04-21,0.0,ST EMILE DE SUFFOLK,QC,45.57,-74.55,228.6,15.265029576042412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114495,45.66936,-74.68564999999998,2009-04-21,0.0,ST EMILE DE SUFFOLK,QC,45.57,-74.55,228.6,15.266609186809484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114496,45.66847,-74.6242,2009-04-20,0.0,ST EMILE DE SUFFOLK,QC,45.57,-74.55,228.6,12.369208220131108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114497,46.0018,-74.19692,2009-04-25,0.3,STE AGATHE DES MONTS,QC,46.03,-74.17,394.7,3.759802218895184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114498,46.18285,-73.70064,2009-05-24,0.0,ST COME DE LINIERE,QC,46.17,-73.45,244.0,19.3389004224785,,15.0,,,24.0,2009.0,,QC,,0.0,0.0,7027083.2009.5.24,0.0,,,,,,7027083,0.0,7.0,0.0,5.0,,23.0,,,,2009-05-24 00:00:00,,,,3.0
114499,45.90258,-74.1098,2009-05-24,0.8,LAC MASSON,QC,46.02,-74.03,312.4,14.431148422192583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114500,46.18915,-73.91406999999998,2009-09-10,0.0,NOTRE DAME DE LA MERCI,QC,46.14,-74.03,365.8,10.461415893970516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114501,46.00809,-74.05485,2009-09-21,0.0,LAC MASSON,QC,46.02,-74.03,312.4,2.3301387544047447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114502,46.24401,-73.88415999999998,2009-10-17,0.0,NOTRE DAME DE LA MERCI,QC,46.14,-74.03,365.8,16.107526888706193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114503,45.83274,-74.21773,2009-11-08,0.1,STE AGATHE DES MONTS,QC,46.03,-74.17,394.7,22.228787715341284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114504,46.19095,-73.67205,2009-11-12,0.1,ST COME DE LINIERE,QC,46.17,-73.45,244.0,17.24281170852996,,-0.5,,,12.0,2009.0,,QC,,0.0,0.0,7027083.2009.11.12,0.0,,,,,,7027083,0.0,-9.0,0.0,11.0,,8.0,,,,2009-11-12 00:00:00,,,,18.5
114505,45.9275,-74.4897,2010-04-14,0.6,ST-JOVITE,QC,46.0449,-74.3321,238.5,17.840403951152524,25.0,5.9,M,,14.0,2010.0,,QC,,,0.0,703GDKB.2010.4.14,,,17.0,,,96.0,703GDKB,1.0,-5.6,,4.0,32.0,17.4,,,M,2010-04-14 00:00:00,,,,12.1
114506,46.1114,-73.82309999999998,2010-04-14,1.5,NOTRE DAME DE LA MERCI,QC,46.14,-74.03,365.8,16.2489539210597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114507,45.7369,-74.08329999999998,2010-04-14,0.0,ST HIPPOLYTE,QC,45.59,-74.0,365.8,17.559422804332815,,5.5,,,14.0,2010.0,,QC,,0.0,0.0,7037310.2010.4.14,0.0,,,,,,7037310,0.0,-4.0,0.0,4.0,,15.0,,,,2010-04-14 00:00:00,,,,12.5
114508,45.9825,-73.6931,2010-04-14,0.2,LAC MASSON,QC,46.02,-74.03,312.4,26.337804347377205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114509,45.9628,-73.80639999999998,2010-04-14,0.3,LAC MASSON,QC,46.02,-74.03,312.4,18.39627881578596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114510,45.9672,-73.71779999999998,2010-04-15,0.1,LAC MASSON,QC,46.02,-74.03,312.4,24.80661511796117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114511,46.3122,-74.125,2010-04-15,0.2,BARRIERE ST GUILLAUME,QC,46.36,-74.1,411.5,5.647485647742354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114512,46.2708,-73.55079999999998,2010-04-13,0.0,ST ZENON,QC,46.37,-73.52,442.0,11.274192091961902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114513,46.2608,-73.4597,2010-04-13,0.0,ST COME DE LINIERE,QC,46.17,-73.45,244.0,10.117689641720649,,,,M,13.0,2010.0,M,QC,,0.0,,7027083.2010.4.13,0.0,,,,M,,7027083,0.0,-6.0,0.0,4.0,,,,,,2010-04-13 00:00:00,,M,,
114514,46.2028,-73.60939999999998,2010-04-14,0.2,ST COME DE LINIERE,QC,46.17,-73.45,244.0,12.793413266509775,,4.0,,E,14.0,2010.0,E,QC,,0.0,0.0,7027083.2010.4.14,0.0,,,,E,,7027083,0.0,-4.0,0.0,4.0,,12.0,,,,2010-04-14 00:00:00,,E,,14.0
114515,45.9178,-74.01609999999998,2010-04-24,0.5,LAC MASSON,QC,46.02,-74.03,312.4,11.407618462704006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114516,45.8972,-73.9717,2010-04-24,0.2,LAC MASSON,QC,46.02,-74.03,312.4,14.370168870563289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114517,45.9303,-73.8819,2010-04-24,0.5,LAC MASSON,QC,46.02,-74.03,312.4,15.171591554329762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114518,45.9556,-74.3456,2010-04-26,1.0,ST-JOVITE,QC,46.0449,-74.3321,238.5,9.978041395748532,0.0,8.0,M,,26.0,2010.0,,QC,,,0.0,703GDKB.2010.4.26,,,21.0,,,97.0,703GDKB,0.0,-2.4,,4.0,0.0,18.4,,,M,2010-04-26 00:00:00,,,,10.0
114519,46.2325,-73.62779999999998,2010-04-25,0.4,ST COME DE LINIERE,QC,46.17,-73.45,244.0,15.337707003840686,,10.0,,,25.0,2010.0,,QC,,0.0,0.0,7027083.2010.4.25,0.0,,,,,,7027083,0.0,4.0,0.0,4.0,,16.0,,,,2010-04-25 00:00:00,,,,8.0
114520,45.7172,-74.52809999999998,2010-04-25,0.4,ST EMILE DE SUFFOLK,QC,45.57,-74.55,228.6,16.445862602791095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114521,45.9664,-73.7947,2010-04-30,0.3,LAC MASSON,QC,46.02,-74.03,312.4,19.117531236696617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114522,45.65,-74.70109999999998,2010-05-07,0.1,ST EMILE DE SUFFOLK,QC,45.57,-74.55,228.6,14.73090695635272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114523,45.65,-74.70109999999998,2010-05-12,0.0,ST EMILE DE SUFFOLK,QC,45.57,-74.55,228.6,14.73090695635272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114524,45.97,-74.3597,2010-05-16,0.0,ST-JOVITE,QC,46.0449,-74.3321,238.5,8.591558407494489,0.0,10.6,M,,16.0,2010.0,,QC,,,0.0,703GDKB.2010.5.16,,,,,,,703GDKB,0.0,-0.9,,5.0,0.0,22.1,,,M,2010-05-16 00:00:00,,,,7.4
114525,45.9806,-73.9392,2010-05-16,0.2,LAC MASSON,QC,46.02,-74.03,312.4,8.264279037755127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114526,46.1672,-74.6669,2010-05-17,0.0,LA MINERVE,QC,46.15,-74.56,274.3,8.447427425549662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114527,46.3186,-73.5039,2010-05-16,0.3,ST ZENON,QC,46.37,-73.52,442.0,5.8438345214441165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114528,46.3103,-73.5639,2010-05-16,0.1,ST ZENON,QC,46.37,-73.52,442.0,7.440101091804848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114529,46.1464,-74.2647,2010-05-17,0.6,ST FAUSTIN,QC,46.07,-74.29,365.8,8.710839170255623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114530,46.2117,-74.65,2010-05-17,3.7,LA MINERVE,QC,46.15,-74.56,274.3,9.744852929337029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114531,46.3167,-74.7292,2010-05-18,2.2,L'ANNONCIATION,QC,46.25,-74.52,243.8,17.693423238352324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114532,46.1283,-74.47029999999998,2010-05-20,0.2,LA MINERVE,QC,46.15,-74.56,274.3,7.3157172813484435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114533,46.3578,-74.07559999999998,2010-05-21,0.0,BARRIERE ST GUILLAUME,QC,46.36,-74.1,411.5,1.88718114884438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114534,45.86391,-73.50714,2007-09-23,0.0,JOLIETTE VILLE,QC,46.01,-73.26,56.0,25.06669672206562,,15.8,,,23.0,2007.0,,QC,,0.0,0.0,7013362.2007.9.23,0.0,,,,,,7013362,0.0,9.0,0.0,9.0,,22.5,,,,2007-09-23 00:00:00,,,,2.2
114535,45.86481,-73.50714,2007-09-25,0.0,JOLIETTE VILLE,QC,46.01,-73.26,56.0,25.00192220419049,,21.3,,,25.0,2007.0,,QC,,2.0,3.3,7013362.2007.9.25,,,,,,,7013362,2.0,14.0,0.0,9.0,,28.5,,M,,2007-09-25 00:00:00,,,,0.0
114536,46.02968,-73.41536999999998,2007-09-25,1.0,STE BEATRIX,QC,46.12,-73.36,198.0,10.906758319519836,,18.8,,E,25.0,2007.0,E,QC,,0.0,0.8,7016902.2007.9.25,0.0,,,,E,,7016902,0.0,10.0,0.0,9.0,,27.5,,,,2007-09-25 00:00:00,,E,,0.0
114537,45.86391,-73.50714,2007-11-01,0.4,JOLIETTE VILLE,QC,46.01,-73.26,56.0,25.06669672206562,,8.0,,E,1.0,2007.0,E,QC,,0.0,0.0,7013362.2007.11.1,0.0,E,,,,,7013362,0.0,4.5,0.0,11.0,,11.5,,,,2007-11-01 00:00:00,,E,,10.0
114538,45.43106,-73.41281999999998,2008-04-19,43.1,TERREBONNE HEIGHTS,QC,45.45,-73.38,53.3,3.3133517460826627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114539,45.14629,-74.05272999999998,2008-04-26,0.3,VALLEYFIELD,QC,45.17,-74.06,45.7,2.695659496170918,,15.0,,,26.0,2008.0,,QC,,1.4,0.0,7028680.2008.4.26,0.0,,,,,,7028680,1.4,9.0,0.0,4.0,,21.0,,,,2008-04-26 00:00:00,,,,3.0
114540,45.15438,-73.71684,2008-04-27,0.4,MELOCHEVILLE,QC,45.19,-73.57,30.5,12.165522170173237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114541,45.49581,-74.0,2008-04-27,1.5,ST JEROME,QC,45.48,-74.03,169.5,2.923862991345386,,13.3,,,27.0,2008.0,,QC,,0.0,0.0,7037400.2008.4.27,0.0,,,,,,7037400,0.0,6.5,0.0,4.0,,20.0,,,,2008-04-27 00:00:00,,,,4.7
114542,45.94275,-73.35718,2008-05-12,0.1,JOLIETTE VILLE,QC,46.01,-73.26,56.0,10.591122936265135,,12.8,,,12.0,2008.0,,QC,,0.0,0.0,7013362.2008.5.12,0.0,,,,,,7013362,0.0,7.0,0.0,5.0,,18.5,,,,2008-05-12 00:00:00,,,,5.2
114543,45.96793,-73.22542,2008-05-14,0.1,JOLIETTE VILLE,QC,46.01,-73.26,56.0,5.383707433796387,,16.3,,,14.0,2008.0,,QC,,2.8,0.0,7013362.2008.5.14,0.0,,,,,,7013362,2.8,6.5,0.0,5.0,,26.0,,,,2008-05-14 00:00:00,,,,1.7
114544,46.08963,-73.50163999999998,2008-05-24,0.2,ST COME DE LINIERE,QC,46.17,-73.45,244.0,9.776553536499774,,10.5,,,24.0,2008.0,,QC,,0.0,0.0,7027083.2008.5.24,0.0,,,,,,7027083,0.0,4.0,0.0,5.0,,17.0,,,,2008-05-24 00:00:00,,,,7.5
114545,45.20264,-73.57057,2008-05-29,0.2,MELOCHEVILLE,QC,45.19,-73.57,30.5,1.405330454958632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114546,45.42476,-73.41926999999998,2008-04-19,0.0,TERREBONNE HEIGHTS,QC,45.45,-73.38,53.3,4.152500647604231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114547,46.13909,-73.45198,2008-10-19,0.3,ST COME DE LINIERE,QC,46.17,-73.45,244.0,3.43825720389054,,1.0,,,19.0,2008.0,,QC,,0.0,0.0,7027083.2008.10.19,0.0,,,,,,7027083,0.0,-8.0,0.0,10.0,,10.0,,,,2008-10-19 00:00:00,,,,17.0
114548,46.13819,-73.44938,2008-10-19,0.1,ST COME DE LINIERE,QC,46.17,-73.45,244.0,3.5352120399943656,,1.0,,,19.0,2008.0,,QC,,0.0,0.0,7027083.2008.10.19,0.0,,,,,,7027083,0.0,-8.0,0.0,10.0,,10.0,,,,2008-10-19 00:00:00,,,,17.0
114549,45.48951,-74.03073999999998,2009-04-14,5.4,ST JEROME,QC,45.48,-74.03,169.5,1.058371281004564,,4.8,,,14.0,2009.0,,QC,,0.0,0.0,7037400.2009.4.14,,,,,,,7037400,0.0,-4.0,0.0,4.0,,13.5,,M,,2009-04-14 00:00:00,,,,13.2
114550,45.54766,-73.13841999999998,2009-04-17,17.7,LAVALTRIE CDA,QC,45.56,-73.19,30.5,4.241441289462319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114551,45.8783,-73.31395999999998,2009-04-19,0.2,JOLIETTE VILLE,QC,46.01,-73.26,56.0,15.21755134915258,,6.5,,,19.0,2009.0,,QC,,0.0,0.0,7013362.2009.4.19,0.0,,,,,,7013362,0.0,0.0,0.0,4.0,,13.0,,,,2009-04-19 00:00:00,,,,11.5
114552,45.43465,-74.11284,2009-04-20,0.2,CAMP TAMARACOUTA,QC,45.5,-74.12,281.9,7.283432890728849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114553,45.66427,-73.27028,2009-04-24,10.0,ST JACQUES,QC,45.57,-73.35,69.0,12.171128048034571,,9.5,,,24.0,2009.0,,QC,,0.0,0.0,7017380.2009.4.24,0.0,,,,,,7017380,0.0,0.0,0.0,4.0,,19.0,,,,2009-04-24 00:00:00,,,,8.5
114554,45.90348,-73.27647,2009-04-25,2.4,JOLIETTE VILLE,QC,46.01,-73.26,56.0,11.905235374703064,,19.0,,,25.0,2009.0,,QC,,0.0,1.0,7013362.2009.4.25,0.0,,,,,,7013362,0.0,8.5,0.0,4.0,,29.5,,,,2009-04-25 00:00:00,,,,0.0
114555,45.92926,-73.29196,2009-04-25,0.1,JOLIETTE VILLE,QC,46.01,-73.26,56.0,9.305615444808552,,19.0,,,25.0,2009.0,,QC,,0.0,1.0,7013362.2009.4.25,0.0,,,,,,7013362,0.0,8.5,0.0,4.0,,29.5,,,,2009-04-25 00:00:00,,,,0.0
114556,45.47602,-74.29357,2009-04-25,0.1,HARRINGTON FOREST FARM,QC,45.51,-74.38,182.9,7.719346829687111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
