fire_id,lat,lon,date,hectares,STATION_NAME,PROV_STATE_TERR_CODE,LATITUDE,LONGITUDE,ELEVATION,distance,PROVINCE_CODE,HEATING_DEGREE_DAYS,TOTAL_SNOW_FLAG,DIRECTION_MAX_GUST_FLAG,DIRECTION_MAX_GUST,MAX_REL_HUMIDITY,LOCAL_DAY,LOCAL_MONTH,ID,MIN_TEMPERATURE_FLAG,MIN_TEMPERATURE,TOTAL_SNOW,MEAN_TEMPERATURE,MAX_REL_HUMIDITY_FLAG,LOCAL_DATE,SPEED_MAX_GUST,MIN_REL_HUMIDITY,COOLING_DEGREE_DAYS_FLAG,COOLING_DEGREE_DAYS,SNOW_ON_GROUND_FLAG,MEAN_TEMPERATURE_FLAG,MAX_TEMPERATURE_FLAG,MAX_TEMPERATURE,TOTAL_PRECIPITATION_FLAG,SPEED_MAX_GUST_FLAG,LOCAL_YEAR,TOTAL_RAIN,MIN_REL_HUMIDITY_FLAG,TOTAL_RAIN_FLAG,HEATING_DEGREE_DAYS_FLAG,TOTAL_PRECIPITATION,SNOW_ON_GROUND,CLIMATE_IDENTIFIER
128,56.075,-120.5583,2001-05-04,3.0,FORT ST JOHN A,BC,56.15,-120.5,673.6,9.083509557969784,BC,9.9,,E,25.0,,4.0,5.0,1183000.2001.5.4,,2.9,0.0,8.1,M,2001-05-04 00:00:00,39.0,,,0.0,,,,13.3,,E,2001.0,0.8,M,,,0.8,0.0,1183000
129,55.8362,-121.7153,2001-05-08,1.5,HUDSON HOPE,BC,56.0132003,-121.5442001,491.0,22.36873977935485,BC,9.7,,,,,8.0,5.0,1183629.2001.5.8,,2.5,0.0,8.3,,2001-05-08 00:00:00,,,,0.0,,,,14.0,,,2001.0,0.0,,,,0.0,0.0,1183629
130,55.7322,-121.2177,2001-05-14,1.5,CHETWYND BCFS,BC,55.42,-121.37,659.9,35.98830598457036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,55.835,-121.6727,2001-05-15,6.0,HUDSON HOPE,BC,56.0132003,-121.5442001,491.0,21.35769285525365,BC,,,,,,15.0,5.0,1183629.2001.5.15,N,,0.0,,,2001-05-15 00:00:00,,,,,,,,16.0,,,2001.0,0.0,,,,0.0,0.0,1183629
132,56.1217,-121.1995,2001-05-18,0.08,FARRELL CREEK,BC,56.11,-121.34,503.8,8.801095983139778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,55.9616,-120.553,2001-08-24,0.02,TAYLOR 3SE,BC,56.07,-120.38,442.9,16.14246027403796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,55.7413,-121.5466,2001-09-15,0.2,HUDSON HOPE,BC,56.0132003,-121.5442001,491.0,30.215322052713244,BC,2.5,,,,,15.0,9.0,1183629.2001.9.15,,7.0,0.0,15.5,,2001-09-15 00:00:00,,,,0.0,,,,24.0,,,2001.0,0.0,,,,0.0,0.0,1183629
135,56.0303,-120.971,2001-11-18,0.009,FORT ST JOHN 8NW,BC,56.1511,-121.0202,808.0,13.766070955092632,BC,,,,,,18.0,11.0,118L0LK.2001.11.18,,,0.0,,,2001-11-18 00:00:00,,,,,,,,,,,2001.0,0.0,,,,0.0,0.0,118L0LK
136,56.1098,-120.3676,2001-05-19,0.01,TAYLOR FLATS,BC,56.1000003,-120.4116,517.0,2.9361663127083717,BC,,,,,,19.0,5.0,1188020.2001.5.19,,,0.0,,,2001-05-19 00:00:00,,,,,,,,,,,2001.0,4.0,,,,4.0,0.0,1188020
137,56.2842,-121.6192,2001-05-21,2.5,WONOWON,BC,56.44,-121.48,914.4,19.31767902644081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,56.3333,-120.583,2001-06-04,0.1,ROSE PRAIRIE,BC,56.39,-120.46,670.6,9.850325815041016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,55.888,-121.9093,2000-04-19,0.2,HUDSON HOPE BCHPA DAM,BC,56.01,-122.12,678.2,18.85941232707688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,55.7164,-121.1844,2000-04-24,0.2,CHETWYND BCFS,BC,55.42,-121.37,659.9,34.94098992230113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,55.8045,-121.4628,2000-04-25,2.0,HUDSON HOPE,BC,56.0132003,-121.5442001,491.0,23.739585527246856,BC,13.5,,,,,25.0,4.0,1183629.2000.4.25,,-4.5,0.0,4.5,,2000-04-25 00:00:00,,,,0.0,,,,13.5,,,2000.0,0.0,,,,0.0,0.0,1183629
142,55.7667,-121.5,2000-04-25,0.1,HUDSON HOPE,BC,56.0132003,-121.5442001,491.0,27.530508936843766,BC,13.5,,,,,25.0,4.0,1183629.2000.4.25,,-4.5,0.0,4.5,,2000-04-25 00:00:00,,,,0.0,,,,13.5,,,2000.0,0.0,,,,0.0,0.0,1183629
143,55.9747,-121.3898,2000-04-25,7.0,HUDSON HOPE,BC,56.0132003,-121.5442001,491.0,10.50652588799048,BC,13.5,,,,,25.0,4.0,1183629.2000.4.25,,-4.5,0.0,4.5,,2000-04-25 00:00:00,,,,0.0,,,,13.5,,,2000.0,0.0,,,,0.0,0.0,1183629
144,55.8528,-121.662,2000-04-25,9.0,HUDSON HOPE,BC,56.0132003,-121.5442001,491.0,19.27388804690664,BC,13.5,,,,,25.0,4.0,1183629.2000.4.25,,-4.5,0.0,4.5,,2000-04-25 00:00:00,,,,0.0,,,,13.5,,,2000.0,0.0,,,,0.0,0.0,1183629
145,55.8333,-121.4333,2000-04-25,60.0,HUDSON HOPE,BC,56.0132003,-121.5442001,491.0,21.15034706328689,BC,13.5,,,,,25.0,4.0,1183629.2000.4.25,,-4.5,0.0,4.5,,2000-04-25 00:00:00,,,,0.0,,,,13.5,,,2000.0,0.0,,,,0.0,0.0,1183629
146,55.9807,-122.0697,2000-04-29,70.0,HUDSON HOPE BCHPA DAM,BC,56.01,-122.12,678.2,4.513692311586859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,55.9667,-120.6,2000-06-04,22.0,TAYLOR 3SE,BC,56.07,-120.38,442.9,17.84622136499669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,55.7117,-121.2758,2000-06-20,2.2,CHETWYND BCFS,BC,55.42,-121.37,659.9,32.95119771081677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,56.0213,-121.0085,2000-10-11,45.0,FORT ST JOHN 8NW,BC,56.1511,-121.0202,808.0,14.442269712045633,BC,,,,,,11.0,10.0,118L0LK.2000.10.11,,,0.0,,,2000-10-11 00:00:00,,,,,,,,,,,2000.0,0.0,,,,0.0,0.0,118L0LK
150,55.8417,-121.85,2001-03-17,51.2,HUDSON HOPE BCHPA DAM,BC,56.01,-122.12,678.2,25.146669482687454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,55.85,-121.683,2001-03-17,34.6,HUDSON HOPE,BC,56.0132003,-121.5442001,491.0,20.08872534954801,BC,14.5,T,,,,17.0,3.0,1183629.2001.3.17,,-3.0,0.0,3.5,,2001-03-17 00:00:00,,,,0.0,,,,10.0,T,,2001.0,0.0,,,,0.0,,1183629
152,56.207,-121.4918,2000-04-18,5.0,FARRELL CREEK,BC,56.11,-121.34,503.8,14.298262272507635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,56.4,-125.5167,2001-08-10,0.1,SUSTUT MOUNTAIN,BC,56.37,-126.41,1798.3,55.05638585629619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,56.1647,-124.5938,2000-06-28,36.0,MESILINKA CAMP,BC,56.07,-124.3,803.0,21.02459871836749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,55.8888,-124.2725,2000-07-10,0.1,MESILINKA CAMP,BC,56.07,-124.3,803.0,20.20832951813426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,56.2565,-125.389,2000-10-04,12.0,INGENIKA POINT,BC,56.48,-124.54,679.7,57.8550313311271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,55.3717,-127.6828,2001-04-20,0.3,MURDER CREEK 2,BC,55.2929,-127.5002,368.0,14.487887199054612,BC,12.2,,,,,20.0,4.0,1075252.2001.4.20,,-2.5,0.0,5.8,,2001-04-20 00:00:00,,,,0.0,,,,14.0,,,2001.0,0.0,,,,0.0,0.0,1075252
158,55.35,-127.6833,2000-04-14,2.0,MURDER CREEK 2,BC,55.2929,-127.5002,368.0,13.201739421723122,BC,17.7,,,,,14.0,4.0,1075252.2000.4.14,,-7.0,0.0,0.3,,2000-04-14 00:00:00,,,,0.0,,,,7.5,,,2000.0,0.0,,,,0.0,0.0,1075252
159,55.3818,-127.6492,2000-04-29,0.2,MURDER CREEK 2,BC,55.31,-127.48,245.0,13.340434970864138,BC,12.2,,,,,29.0,4.0,1075252.2000.4.29,,1.5,0.0,5.8,,2000-04-29 00:00:00,,,,0.0,,,,10.0,,,2000.0,0.2,,,,0.2,0.0,1075252
160,55.4974,-127.8071,2000-05-09,0.1,MURDER CREEK 2,BC,55.31,-127.48,245.0,29.319343100323405,BC,9.0,,,,,9.0,5.0,1075252.2000.5.9,,0.0,0.0,9.0,,2000-05-09 00:00:00,,,,0.0,,,,18.0,,,2000.0,0.0,,,,0.0,0.0,1075252
161,55.3201,-128.937,2000-07-03,0.2,KITSAULT MINESITE,BC,55.3,-129.0,652.3,4.567807809667886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,56.1427,-129.2506,2000-07-29,0.01,PREMIER,BC,56.03,-130.01,410.0,48.720758115085104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,55.5119,-127.8135,2003-04-06,0.02,MURDER CREEK 2,BC,55.31,-127.48,245.0,30.757100496950315,BC,16.2,,,,,6.0,4.0,1075252.2003.4.6,,-4.5,0.0,1.8,,2003-04-06 00:00:00,,,,0.0,,,,8.0,,,2003.0,0.6,,,,0.6,0.0,1075252
164,55.3674,-127.6789,2003-04-27,2.5,MURDER CREEK 2,BC,55.2929,-127.5002,368.0,14.005093780410792,BC,6.5,,,,,27.0,4.0,1075252.2003.4.27,,1.5,0.0,11.5,,2003-04-27 00:00:00,,,,0.0,,,,21.5,,,2003.0,0.0,,,,0.0,0.0,1075252
165,55.5126,-127.8124,2003-04-29,0.2,MURDER CREEK 2,BC,55.31,-127.48,245.0,30.766426181500247,BC,7.7,,,,,29.0,4.0,1075252.2003.4.29,,-1.0,0.0,10.3,,2003-04-29 00:00:00,,,,0.0,,,,21.5,,,2003.0,0.0,,,,0.0,0.0,1075252
166,54.8764,-126.926,2001-08-04,0.1,MORICETOWN,BC,55.03,-127.18,390.1,23.53846441948005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,55.295,-126.7085,2001-08-16,0.009,FORT BABINE,BC,55.19,-126.37,716.3,24.41372241505384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,55.2675,-127.5544,2001-04-17,0.009,MURDER CREEK 2,BC,55.2929,-127.5002,368.0,4.44241759494731,BC,13.7,,,,,17.0,4.0,1075252.2001.4.17,,0.0,0.0,4.3,,2001-04-17 00:00:00,,,,0.0,,,,8.5,,,2001.0,2.2,,,,2.2,0.0,1075252
169,55.2178,-125.2943,2001-07-22,0.009,LEO CREEK,BC,55.05,-125.35,698.0,18.979543244417663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,55.7188,-125.7097,2001-08-16,0.2,TAKLA LANDING,BC,55.28,-125.58,854.0,49.4403366629174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,55.6917,-125.7047,2001-08-16,0.009,TAKLA LANDING,BC,55.28,-125.58,854.0,46.41905419488948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,55.675,-125.753,2001-08-16,0.009,TAKLA LANDING,BC,55.28,-125.58,854.0,45.22633653111207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,55.3817,-129.2446,2003-08-09,0.009,ALICE ARM,BC,55.41,-129.3,314.2,4.702493361534289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,55.0057,-129.8263,2003-05-11,1.0,MILL BAY 1 SOUTHWEST,BC,55.0,-129.45,3.0,23.991520453531148,BC,,,,,,11.0,5.0,1015136.2003.5.11,,,0.0,,,2003-05-11 00:00:00,,,,,,,,,,,2003.0,0.0,,,,0.0,0.0,1015136
175,55.4047,-130.0148,2003-08-10,0.009,STEWART A,BC,55.56,-129.59,7.3,31.83349926270002,BC,2.0,,,,,10.0,8.0,1067742.2003.8.10,,10.4,0.0,16.0,,2003-08-10 00:00:00,,,,0.0,,,,21.5,,,2003.0,0.0,,,,0.0,0.0,1067742
176,55.6718,-121.7203,2001-04-15,0.3,CHETWYND BCFS,BC,55.42,-121.37,659.9,35.60832694248368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,55.5823,-121.7808,2001-04-15,0.3,CHETWYND BCFS,BC,55.42,-121.37,659.9,31.52459821632347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,55.6473,-122.1749,2001-04-16,2.0,PINE PASS MT LEMORAY,BC,55.3221,-122.2859,679.7,36.80755103639749,BC,,,,,,16.0,4.0,1186A71.2001.4.16,M,,0.0,,,2001-04-16 00:00:00,,,M,,M,M,,14.0,,,2001.0,0.0,,,M,0.0,,1186A71
179,55.6173,-121.8563,2001-04-21,1.5,CHETWYND BCFS,BC,55.42,-121.37,659.9,37.63904780098967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,55.6173,-121.8563,2001-04-22,0.2,CHETWYND BCFS,BC,55.42,-121.37,659.9,37.63904780098967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,55.6175,-121.8232,2001-05-04,1.0,CHETWYND BCFS,BC,55.42,-121.37,659.9,35.98039597738284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,55.6182,-121.8255,2001-05-11,0.3,CHETWYND BCFS,BC,55.42,-121.37,659.9,36.14231182883688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,55.544,-122.1297,2001-09-07,0.01,PINE PASS MT LEMORAY,BC,55.3221,-122.2859,679.7,26.55252520014435,BC,10.7,,,,,7.0,9.0,1186A71.2001.9.7,,0.0,0.0,7.3,,2001-09-07 00:00:00,,,,0.0,,,,14.5,,,2001.0,0.0,,,,0.0,0.0,1186A71
184,55.1083,-121.6367,2001-10-05,1.5,CHETWYND SUKUNKA,BC,55.14,-121.39,749.8,16.0665785418667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,55.6172,-121.8506,2000-04-17,0.3,CHETWYND BCFS,BC,55.42,-121.37,659.9,37.341664696815776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,55.425,-121.5167,2000-04-22,0.1,CHETWYND A,BC,55.4114,-121.3736,609.3,9.151348064048106,BC,10.5,,,,,22.0,4.0,1181508.2000.4.22,,1.7,0.0,7.5,,2000-04-22 00:00:00,,,,0.0,,,,13.2,T,,2000.0,0.0,,T,,0.0,0.0,1181508
187,55.4192,-121.5143,2000-04-22,0.3,CHETWYND A,BC,55.4114,-121.3736,609.3,8.91719712498678,BC,10.5,,,,,22.0,4.0,1181508.2000.4.22,,1.7,0.0,7.5,,2000-04-22 00:00:00,,,,0.0,,,,13.2,T,,2000.0,0.0,,T,,0.0,0.0,1181508
188,55.4625,-121.3962,2000-04-30,2.0,CHETWYND BCFS,BC,55.42,-121.37,659.9,5.003257211590557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,54.8047,-121.2163,2000-07-22,0.1,DENISON PLANT SITE,BC,55.0,-121.02,854.0,25.066274217062627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,55.1622,-120.9967,2000-07-29,0.25,TUMBLER RIDGE,BC,55.0759,-121.15,824.0,13.670368192410296,BC,5.7,,,,,29.0,7.0,1188297.2000.7.29,,4.0,0.0,12.3,,2000-07-29 00:00:00,,,,0.0,,,,20.5,,,2000.0,0.0,,,,0.0,0.0,1188297
191,54.29,-121.191,2000-07-23,0.1,MCGREGOR,BC,54.05,-121.5,609.6,33.39643905801826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,54.3362,-121.8055,2000-08-09,0.1,ALEZA LAKE,BC,54.07,-122.04,624.8,33.2774140838984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,55.5048,-123.2448,2000-06-21,0.2,FINLAY FORKS,BC,55.54,-123.44,762.0,12.887250831559989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,55.4847,-123.0902,2000-07-10,10.0,FINLAY FORKS,BC,55.54,-123.44,762.0,22.85193483477012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,55.6329,-121.5936,2001-04-13,0.5,CHETWYND BCFS,BC,55.42,-121.37,659.9,27.523279731595512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,55.581,-121.5898,2001-05-02,0.5,CHETWYND BCFS,BC,55.42,-121.37,659.9,22.616020589667507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,55.5633,-120.665,2001-05-09,0.009,SWEETWATER,BC,55.52,-120.3,792.5,23.44847973200157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,55.5342,-120.7227,2000-03-30,2.0,SWEETWATER,BC,55.52,-120.3,792.5,26.6339971170033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,55.5383,-120.7017,2000-04-25,132.0,SWEETWATER,BC,55.52,-120.3,792.5,25.346738559115767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,55.5683,-120.6755,2000-04-25,3.0,SWEETWATER,BC,55.52,-120.3,792.5,24.21061431736425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,55.65,-120.7833,2000-05-01,94.0,SWEETWATER,BC,55.52,-120.3,792.5,33.616401601479524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,54.7702,-125.64,2001-07-21,0.1,LEO CREEK,BC,55.05,-125.35,698.0,36.193320167919765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,55.1167,-126.6743,2001-08-17,0.009,FORT BABINE,BC,55.19,-126.37,716.3,20.968258012768715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,54.1755,-124.42,2001-07-22,0.1,FRASER LAKE NORTH SHORE,BC,54.07,-124.45,666.0,11.885379880224574,BC,0.0,,,,,22.0,7.0,109C0LF.2001.7.22,,11.5,0.0,20.8,,2001-07-22 00:00:00,,,,2.8,,,,30.0,,,2001.0,0.0,,,,0.0,0.0,109C0LF
205,54.22,-124.8283,2001-08-16,0.009,ENDAKO SAVORY,BC,54.06,-125.1,688.8,25.07907811721423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,54.6667,-124.75,2001-04-16,1.0,TACHIE 1SE,BC,54.38,-124.42,682.8,38.31434560965781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,54.5702,-124.5035,2001-05-18,0.1,TACHIE 1SE,BC,54.38,-124.42,682.8,21.812827739913157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,54.5833,-125.3,2001-07-12,0.2,BABINE LAKE PINKUT CREEK,BC,54.2647,-125.2735,713.2,35.44588854075708,BC,3.0,,,,,12.0,7.0,1070573.2001.7.12,,5.5,0.0,15.0,,2001-07-12 00:00:00,,,,0.0,,,,24.5,,,2001.0,0.0,,,,0.0,0.0,1070573
209,54.5038,-125.0043,2001-08-13,1.5,BABINE LAKE PINKUT CREEK,BC,54.2647,-125.2735,713.2,31.771802444488124,BC,0.0,,,,,13.0,8.0,1070573.2001.8.13,,11.5,0.0,19.5,,2001-08-13 00:00:00,,,,1.5,,,,27.5,,,2001.0,0.0,,,,0.0,0.0,1070573
210,54.7384,-125.1402,2001-08-16,0.009,LEO CREEK,BC,55.05,-125.35,698.0,37.13168086642708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,54.4674,-124.9416,2001-08-16,0.009,BABINE LAKE PINKUT CREEK,BC,54.2647,-125.2735,713.2,31.130417343868302,BC,0.0,,,,,16.0,8.0,1070573.2001.8.16,,10.0,0.0,19.5,,2001-08-16 00:00:00,,,,1.5,,,,29.0,,,2001.0,5.6,,,,5.6,0.0,1070573
212,54.5193,-124.9197,2001-08-16,0.009,TACHIE 1SE,BC,54.38,-124.42,682.8,35.804751926865514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,54.9875,-125.3933,2001-08-17,0.009,LEO CREEK,BC,55.05,-125.35,698.0,7.473106447757682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,54.5685,-125.118,2001-08-29,0.2,BABINE LAKE PINKUT CREEK,BC,54.2647,-125.2735,713.2,35.22535800387048,BC,5.0,,,,,29.0,8.0,1070573.2001.8.29,,6.0,0.0,13.0,,2001-08-29 00:00:00,,,,0.0,,,,20.0,,,2001.0,0.0,,,,0.0,0.0,1070573
215,54.5683,-125.117,2001-09-09,0.02,BABINE LAKE PINKUT CREEK,BC,54.2647,-125.2735,713.2,35.22258840019059,BC,10.7,,,,,9.0,9.0,1070573.2001.9.9,,3.0,0.0,7.3,,2001-09-09 00:00:00,,,,0.0,,,,11.5,,,2001.0,0.0,,,,0.0,0.0,1070573
216,54.5698,-124.5109,2000-04-17,3.0,TACHIE 1SE,BC,54.38,-124.42,682.8,21.893000050622515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,54.6483,-124.6587,2000-04-28,1.5,TACHIE 1SE,BC,54.38,-124.42,682.8,33.55630867716224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,54.5537,-125.1418,2000-05-02,0.1,BABINE LAKE PINKUT CREEK,BC,54.2647,-125.2735,713.2,33.22545933777963,BC,11.0,,,,,2.0,5.0,1070573.2000.5.2,,0.5,0.0,7.0,,2000-05-02 00:00:00,,,,0.0,,,,13.5,,,2000.0,0.4,,,,0.4,0.0,1070573
219,54.5348,-124.838,2000-05-11,6.0,TACHIE 1SE,BC,54.38,-124.42,682.8,32.01583703451311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,54.45,-124.4167,2000-05-31,0.5,TACHIE 1SE,BC,54.38,-124.42,682.8,7.781684397653525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,55.0833,-125.5833,2000-07-20,0.1,LEO CREEK,BC,55.05,-125.35,698.0,15.299775281424823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,54.3736,-124.5037,2000-08-07,0.1,TACHIE 1SE,BC,54.38,-124.42,682.8,5.463970721370899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,55.0395,-123.4177,2000-08-06,0.1,MCLEOD LAKE,BC,55.02,-123.02,704.1,25.42258358554591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,55.2958,-127.6875,2001-04-19,14.0,MURDER CREEK 2,BC,55.2929,-127.5002,368.0,11.854897217744377,BC,13.2,,,,,19.0,4.0,1075252.2001.4.19,,-3.5,0.0,4.8,,2001-04-19 00:00:00,,,,0.0,,,,13.0,,,2001.0,0.0,,,,0.0,0.0,1075252
225,55.2435,-127.6686,2001-04-21,3.0,MURDER CREEK 2,BC,55.2929,-127.5002,368.0,11.991994035495877,BC,11.5,,,,,21.0,4.0,1075252.2001.4.21,,-2.0,0.0,6.5,,2001-04-21 00:00:00,,,,0.0,,,,15.0,,,2001.0,0.0,,,,0.0,0.0,1075252
226,55.2799,-127.67,2001-04-22,0.1,MURDER CREEK 2,BC,55.2929,-127.5002,368.0,10.842113221610475,BC,12.5,,,,,22.0,4.0,1075252.2001.4.22,,0.0,0.0,5.5,,2001-04-22 00:00:00,,,,0.0,,,,11.0,,,2001.0,0.0,,,,0.0,0.0,1075252
227,55.2693,-127.9599,2001-07-21,0.1,CRANBERRY RIVER,BC,55.3,-128.14,609.6,11.897370790472667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,55.1056,-128.052,2001-07-24,0.1,KITWANGA,BC,55.07,-128.03,192.9,4.19619747578883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,55.3178,-128.0844,2001-08-16,0.15,CRANBERRY RIVER,BC,55.3,-128.14,609.6,4.034676999277898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,54.5113,-128.5228,2001-04-15,0.009,ROSSWOOD,BC,54.51,-128.48,182.9,2.764969845557944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,54.5114,-128.5228,2001-04-18,0.2,ROSSWOOD,BC,54.51,-128.48,182.9,2.7655693369264447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,54.5403,-128.4601,2001-04-21,15.0,ROSSWOOD,BC,54.51,-128.48,182.9,3.603378991721228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,55.0443,-127.3392,2000-04-14,0.01,MORICETOWN,BC,55.03,-127.18,390.1,10.261595805068644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,55.061,-127.3497,2000-05-19,0.01,HAZELTON TEMLEHAN,BC,55.12,-127.44,121.9,8.715720225872523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,55.0942,-127.8152,2000-04-17,1.5,KITWANGA,BC,55.07,-128.03,192.9,13.925183797642184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,55.4407,-128.2035,2000-04-18,5.0,CRANBERRY RIVER,BC,55.3,-128.14,609.6,16.141327693625602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,55.2123,-128.0379,2000-04-26,1.5,CRANBERRY RIVER,BC,55.3,-128.14,609.6,11.695668180967782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,55.2528,-127.6283,2000-04-30,0.01,MURDER CREEK 2,BC,55.2929,-127.5002,368.0,9.252992389410837,BC,10.5,,,,,30.0,4.0,1075252.2000.4.30,,3.5,0.0,7.5,,2000-04-30 00:00:00,,,,0.0,,,,11.5,T,,2000.0,0.0,,T,,0.0,0.0,1075252
239,55.2558,-127.6353,2000-05-30,0.01,MURDER CREEK 2,BC,55.2929,-127.5002,368.0,9.493982922180496,BC,8.5,,,,,30.0,5.0,1075252.2000.5.30,,0.0,0.0,9.5,,2000-05-30 00:00:00,,,,0.0,,,,19.0,,,2000.0,0.0,,,,0.0,0.0,1075252
240,55.305,-128.0947,2000-08-15,0.1,CRANBERRY RIVER,BC,55.3,-128.14,609.6,2.918924429419488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,54.9738,-128.97,2000-06-28,0.1,AIYANSH 2SE,BC,55.11,-129.03,213.4,15.60994466545468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,54.5215,-128.5745,2000-07-03,0.01,ROSSWOOD,BC,54.51,-128.48,182.9,6.228313395649877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,54.8087,-129.151,2000-06-28,0.4,MILL BAY 1 SOUTHWEST,BC,55.0,-129.45,3.0,28.58050866583544,BC,,,,,,28.0,6.0,1015136.2000.6.28,,,0.0,,,2000-06-28 00:00:00,,,,,,,,,,,2000.0,0.0,,,,0.0,0.0,1015136
244,54.7643,-128.2577,2000-08-11,0.5,CEDARVALE,BC,55.01,-128.19,152.0,27.64421606101602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
