agency,lat,lon,date,hectares,cause,response_type,biome,elevation
BC,52.789,-122.481,1950-06-19,0.1,H, ,Montane Cordillera,758.0
BC,52.876,-122.481,1950-07-15,0.1,H, ,Montane Cordillera,605.0
BC,52.963,-122.231,1950-09-01,3.5,H, ,Montane Cordillera,894.0
BC,53.01,-122.583,1950-03-01,0.1,H, ,Montane Cordillera,691.0
BC,53.26,-122.833,1950-08-21,0.1,H, ,Montane Cordillera,589.0
BC,53.126,-122.382,1950-08-24,0.1,H, ,Montane Cordillera,796.0
BC,53.01,-122.481,1950-09-10,0.1,H, ,Montane Cordillera,566.0
BC,53.01,-122.083,1950-09-12,0.4,H, ,Montane Cordillera,868.0
BC,53.01,-122.481,1950-09-18,0.1,H, ,Montane Cordillera,566.0
BC,53.01,-122.481,1950-09-17,0.1,H, ,Montane Cordillera,566.0
BC,53.876,-122.583,1951-04-21,0.6,H, ,Montane Cordillera,744.0
BC,53.818,-123.731,1951-04-25,0.1,H, ,Montane Cordillera,800.0
BC,54.242,-123.829,1951-04-28,0.1,L, ,Montane Cordillera,775.0
BC,53.01,-122.481,1951-05-31,1.0,H, ,Montane Cordillera,566.0
BC,53.597,-122.682,1951-06-02,4.0,H, ,Montane Cordillera,557.0
BC,54.097,-123.18,1951-05-01,1.2,H, ,Montane Cordillera,805.0
BC,54.097,-122.879,1951-06-07,0.6,H, ,Montane Cordillera,751.0
BC,54.039,-122.778,1951-08-07,2.8,H, ,Montane Cordillera,718.0
BC,53.934,-122.533,1951-06-14,0.8,H, ,Montane Cordillera,718.0
BC,53.434,-122.632,1951-07-28,6.4,H, ,Montane Cordillera,552.0
BC,53.713,-122.833,1951-06-14,95.1,H, ,Montane Cordillera,792.0
BC,54.097,-123.18,1951-06-14,0.8,H, ,Montane Cordillera,805.0
BC,54.742,-122.981,1951-06-19,50.5,H, ,Montane Cordillera,750.0
BC,54.289,-122.629,1951-06-21,0.8,H, ,Montane Cordillera,722.0
BC,54.097,-123.18,1951-06-25,46.5,H, ,Montane Cordillera,805.0
BC,54.347,-122.629,1951-06-14,1.6,H, ,Montane Cordillera,799.0
BC,54.26,-122.629,1951-06-21,0.1,H, ,Montane Cordillera,708.0
BC,53.905,-122.283,1951-06-27,0.1,H, ,Montane Cordillera,754.0
BC,53.405,-122.632,1951-06-27,3.2,H, ,Montane Cordillera,541.0
BC,53.539,-122.682,1951-07-01,5.2,H, ,Montane Cordillera,656.0
BC,53.76,-122.632,1951-06-29,1.2,H, ,Montane Cordillera,674.0
BC,54.318,-124.278,1951-07-07,0.1,H, ,Montane Cordillera,760.0
BC,55.213,-123.23,1951-07-10,0.1,L, ,Montane Cordillera,780.0
BC,53.934,-123.083,1951-07-07,0.1,H, ,Montane Cordillera,693.0
BC,53.684,-122.632,1951-08-01,0.2,H, ,Montane Cordillera,682.0
BC,53.463,-122.484,1951-07-20,8.4,L, ,Montane Cordillera,886.0
BC,53.376,-122.731,1951-07-27,0.1,H, ,Montane Cordillera,595.0
BC,54.068,-122.481,1951-08-19,0.1,H, ,Montane Cordillera,582.0
BC,54.539,-124.278,1951-08-08,0.1,H, ,Montane Cordillera,810.0
BC,53.992,-122.632,1951-08-23,0.1,H, ,Montane Cordillera,577.0
BC,54.289,-122.68,1951-04-01,0.1,H, ,Montane Cordillera,754.0
BC,54.097,-123.028,1951-09-01,0.8,H, ,Montane Cordillera,763.0
BC,54.463,-122.68,1951-09-02,0.1,H, ,Montane Cordillera,709.0
BC,54.376,-124.231,1951-08-29,0.8,H, ,Montane Cordillera,688.0
BC,53.742,-122.231,1951-09-03,0.1,H, ,Montane Cordillera,833.0
BC,54.289,-122.731,1951-09-01,1.2,H, ,Montane Cordillera,708.0
BC,54.01,-122.528,1951-09-04,5.6,H, ,Montane Cordillera,737.0
BC,54.434,-124.079,1951-08-30,0.1,H, ,Montane Cordillera,836.0
BC,54.039,-122.731,1951-09-05,1.6,H, ,Montane Cordillera,705.0
BC,54.068,-123.477,1951-09-02,2.0,L, ,Montane Cordillera,749.0
BC,53.76,-123.182,1951-09-01,101.1,L, ,Montane Cordillera,847.0
BC,53.126,-122.283,1951-07-30,2.4,L, ,Montane Cordillera,909.0
BC,53.684,-122.583,1951-09-06,101.1,H, ,Montane Cordillera,794.0
BC,53.847,-122.583,1951-09-06,0.2,H, ,Montane Cordillera,671.0
BC,53.76,-123.632,1951-09-08,0.1,H, ,Montane Cordillera,812.0
BC,54.01,-123.18,1951-09-12,0.4,H, ,Montane Cordillera,790.0
BC,54.318,-122.629,1951-09-05,0.1,H, ,Montane Cordillera,736.0
BC,54.289,-122.731,1951-09-03,0.1,H, ,Montane Cordillera,708.0
BC,53.76,-122.533,1951-09-12,0.1,H, ,Montane Cordillera,692.0
BC,53.963,-123.083,1951-09-06,0.1,H, ,Montane Cordillera,756.0
BC,54.097,-122.778,1951-09-16,0.1,H, ,Montane Cordillera,704.0
BC,53.818,-122.682,1951-09-18,17.4,H, ,Montane Cordillera,659.0
BC,53.818,-122.632,1951-09-18,0.4,H, ,Montane Cordillera,673.0
BC,53.742,-122.533,1951-09-10,0.1,H, ,Montane Cordillera,785.0
BC,54.01,-122.528,1951-09-18,20.2,H, ,Montane Cordillera,737.0
BC,53.463,-122.583,1951-09-15,0.6,H, ,Montane Cordillera,707.0
BC,54.539,-122.778,1951-09-09,0.4,H, ,Montane Cordillera,724.0
BC,54.213,-123.93,1951-09-16,0.1,H, ,Montane Cordillera,675.0
BC,53.539,-122.682,1951-09-22,4.0,H, ,Montane Cordillera,656.0
BC,54.347,-124.231,1951-09-01,0.1,H, ,Montane Cordillera,731.0
BC,54.376,-124.231,1951-09-17,8.0,H, ,Montane Cordillera,688.0
BC,54.26,-124.079,1951-09-01,0.1,H, ,Montane Cordillera,714.0
BC,54.684,-122.778,1951-09-19,0.1,H, ,Montane Cordillera,686.0
BC,53.742,-122.632,1951-09-17,0.2,H, ,Montane Cordillera,668.0
BC,53.376,-122.583,1951-09-22,0.1,H, ,Montane Cordillera,719.0
BC,52.789,-122.539,1951-04-01,0.4,H, ,Montane Cordillera,758.0
BC,52.963,-122.587,1951-04-28,0.2,H, ,Montane Cordillera,598.0
BC,52.626,-122.539,1951-04-01,0.1,H, ,Montane Cordillera,704.0
BC,52.626,-122.539,1951-04-01,1.2,H, ,Montane Cordillera,704.0
BC,52.934,-122.481,1951-06-04,0.1,H, ,Montane Cordillera,577.0
BC,52.789,-122.539,1951-06-18,0.1,H, ,Montane Cordillera,758.0
BC,52.963,-122.433,1951-06-27,0.2,H, ,Montane Cordillera,637.0
BC,52.626,-122.481,1951-06-27,2.4,H, ,Montane Cordillera,477.0
BC,52.963,-122.683,1951-07-01,0.8,H, ,Montane Cordillera,775.0
BC,52.963,-122.433,1951-07-11,2.4,H, ,Montane Cordillera,637.0
BC,52.963,-122.49,1951-07-11,0.1,H, ,Montane Cordillera,605.0
BC,52.539,-122.481,1951-07-18,0.1,H, ,Montane Cordillera,518.0
BC,52.905,-122.039,1951-07-24,0.8,L, ,Montane Cordillera,957.0
BC,52.76,-122.539,1951-07-31,1.2,H, ,Montane Cordillera,721.0
BC,52.76,-122.433,1951-07-27,0.1,L, ,Montane Cordillera,591.0
BC,52.934,-122.433,1951-08-03,1.2,H, ,Montane Cordillera,599.0
BC,52.905,-122.433,1951-08-02,2.0,H, ,Montane Cordillera,599.0
BC,52.905,-122.481,1951-08-05,0.1,H, ,Montane Cordillera,505.0
BC,52.789,-122.433,1951-08-01,0.1,H, ,Montane Cordillera,574.0
BC,52.789,-122.433,1951-08-02,0.1,H, ,Montane Cordillera,574.0
BC,52.818,-122.433,1951-08-01,0.1,H, ,Montane Cordillera,570.0
BC,52.963,-122.539,1951-09-18,0.1,H, ,Montane Cordillera,703.0
BC,52.818,-122.433,1951-08-14,0.1,H, ,Montane Cordillera,570.0
BC,52.905,-122.481,1951-08-31,0.2,H, ,Montane Cordillera,505.0
BC,52.992,-122.49,1951-09-08,0.4,H, ,Montane Cordillera,485.0
BC,52.684,-122.481,1951-09-06,46.5,H, ,Montane Cordillera,527.0
BC,52.876,-121.933,1951-09-21,0.1,L, ,Montane Cordillera,1025.0
BC,53.01,-122.583,1951-06-02,0.1,H, ,Montane Cordillera,691.0
BC,53.01,-122.481,1951-06-09,0.1,H, ,Montane Cordillera,566.0
BC,53.01,-122.481,1951-06-14,0.1,H, ,Montane Cordillera,566.0
BC,53.039,-122.382,1951-06-20,0.1,H, ,Montane Cordillera,746.0
BC,53.039,-122.682,1951-06-29,0.1,H, ,Montane Cordillera,794.0
BC,53.01,-122.283,1951-07-12,0.1,H, ,Montane Cordillera,851.0
BC,53.097,-122.283,1951-07-28,0.1,L, ,Montane Cordillera,860.0
BC,53.01,-122.583,1951-07-29,1.0,H, ,Montane Cordillera,691.0
BC,53.126,-122.382,1951-07-31,7.2,H, ,Montane Cordillera,796.0
BC,53.126,-122.382,1951-08-01,0.3,H, ,Montane Cordillera,796.0
BC,53.155,-122.333,1951-08-04,0.4,L, ,Montane Cordillera,909.0
BC,53.01,-122.283,1951-09-13,0.1,H, ,Montane Cordillera,851.0
BC,53.097,-122.481,1951-09-16,0.2,H, ,Montane Cordillera,753.0
BC,53.097,-122.682,1951-09-05,0.1,H, ,Montane Cordillera,660.0
BC,53.068,-122.481,1951-09-16,1.2,H, ,Montane Cordillera,760.0
BC,53.934,-122.882,1952-04-01,0.1,H, ,Montane Cordillera,748.0
BC,54.068,-122.879,1952-04-18,0.2,H, ,Montane Cordillera,815.0
BC,54.097,-122.481,1952-05-07,0.1,H, ,Montane Cordillera,620.0
BC,54.01,-122.629,1952-05-09,26.3,H, ,Montane Cordillera,576.0
BC,53.905,-122.783,1952-05-01,0.1,H, ,Montane Cordillera,600.0
BC,53.568,-122.682,1952-05-09,0.8,H, ,Montane Cordillera,628.0
BC,53.376,-122.682,1952-05-09,872.0,H, ,Montane Cordillera,632.0
BC,54.097,-123.18,1952-05-01,0.1,H, ,Montane Cordillera,805.0
BC,53.597,-122.682,1952-05-15,0.4,H, ,Montane Cordillera,557.0
BC,53.713,-122.583,1952-05-15,8.0,H, ,Montane Cordillera,700.0
BC,53.684,-122.632,1952-05-13,0.6,H, ,Montane Cordillera,682.0
BC,54.097,-123.231,1952-05-16,28.3,H, ,Montane Cordillera,770.0
BC,54.01,-123.879,1952-05-10,2.0,H, ,Montane Cordillera,634.0
BC,54.039,-122.579,1952-05-10,1.2,H, ,Montane Cordillera,632.0
BC,53.347,-122.533,1952-05-14,0.1,H, ,Montane Cordillera,689.0
BC,53.213,-122.432,1952-05-17,4.0,H, ,Montane Cordillera,707.0
BC,54.434,-124.227,1952-05-22,0.1,H, ,Montane Cordillera,763.0
BC,53.184,-122.481,1952-04-01,0.1,H, ,Montane Cordillera,630.0
BC,53.213,-122.533,1952-04-01,0.1,H, ,Montane Cordillera,698.0
BC,53.789,-122.533,1952-05-01,0.1,H, ,Montane Cordillera,804.0
BC,54.097,-123.129,1952-05-26,309.5,H, ,Montane Cordillera,792.0
BC,54.51,-123.727,1952-05-01,17.8,H, ,Montane Cordillera,810.0
BC,53.434,-122.481,1952-05-24,0.6,H, ,Montane Cordillera,876.0
BC,53.934,-122.783,1952-05-27,1.2,H, ,Montane Cordillera,594.0
BC,53.934,-122.783,1952-05-28,0.2,H, ,Montane Cordillera,594.0
BC,54.068,-122.731,1952-05-26,0.8,H, ,Montane Cordillera,667.0
BC,53.184,-122.481,1952-05-27,4.0,H, ,Montane Cordillera,630.0
BC,53.934,-122.932,1952-06-05,0.1,H, ,Montane Cordillera,624.0
BC,53.963,-122.783,1952-06-01,0.1,H, ,Montane Cordillera,701.0
BC,54.289,-122.629,1952-05-09,0.1,H, ,Montane Cordillera,722.0
BC,54.26,-122.629,1952-06-04,0.1,H, ,Montane Cordillera,708.0
BC,54.068,-122.879,1952-06-06,0.1,H, ,Montane Cordillera,815.0
BC,54.068,-122.981,1952-06-07,0.1,H, ,Montane Cordillera,759.0
BC,54.01,-122.579,1952-05-15,0.6,H, ,Montane Cordillera,663.0
BC,53.76,-122.432,1952-07-12,0.1,H, ,Montane Cordillera,1006.0
BC,54.097,-123.129,1952-07-14,526.0,H, ,Montane Cordillera,792.0
BC,54.039,-122.93,1952-07-14,66.7,H, ,Montane Cordillera,772.0
BC,53.434,-122.481,1952-07-11,2.8,H, ,Montane Cordillera,876.0
BC,54.626,-124.278,1952-07-14,59.8,H, ,Montane Cordillera,788.0
BC,53.405,-122.533,1952-07-14,21.4,H, ,Montane Cordillera,746.0
BC,54.992,-123.028,1952-07-14,0.1,H, ,Montane Cordillera,695.0
BC,54.068,-122.379,1952-07-17,0.1,H, ,Montane Cordillera,593.0
BC,54.068,-122.981,1952-07-10,0.1,H, ,Montane Cordillera,759.0
BC,54.039,-122.879,1952-07-28,0.1,H, ,Montane Cordillera,824.0
BC,53.905,-122.731,1952-07-26,0.1,H, ,Montane Cordillera,565.0
BC,53.905,-122.783,1952-07-28,0.1,H, ,Montane Cordillera,600.0
BC,53.876,-123.481,1952-07-26,0.1,H, ,Montane Cordillera,826.0
BC,53.934,-123.033,1952-07-14,0.1,H, ,Montane Cordillera,737.0
BC,53.963,-122.981,1952-07-15,0.1,H, ,Montane Cordillera,694.0
BC,53.876,-123.481,1952-07-31,0.1,H, ,Montane Cordillera,826.0
BC,53.992,-122.731,1952-07-14,0.1,H, ,Montane Cordillera,656.0
BC,53.905,-122.783,1952-07-29,0.1,H, ,Montane Cordillera,600.0
BC,54.242,-123.981,1952-07-31,0.1,L, ,Montane Cordillera,764.0
BC,53.847,-123.182,1952-08-01,1.6,H, ,Montane Cordillera,735.0
BC,54.242,-123.079,1952-08-03,0.1,L, ,Montane Cordillera,749.0
BC,53.818,-123.882,1952-06-19,0.8,L, ,Montane Cordillera,1018.0
BC,53.51,-122.533,1952-08-01,0.1,H, ,Montane Cordillera,885.0
BC,54.01,-122.879,1952-08-08,0.8,H, ,Montane Cordillera,767.0
BC,54.626,-124.43,1952-08-06,0.1,H, ,Montane Cordillera,731.0
BC,53.934,-122.783,1952-08-08,0.6,H, ,Montane Cordillera,594.0
BC,53.568,-122.682,1952-08-09,0.8,H, ,Montane Cordillera,628.0
BC,53.434,-122.583,1952-08-10,4.8,H, ,Montane Cordillera,596.0
BC,53.434,-122.583,1952-08-09,2.0,H, ,Montane Cordillera,596.0
BC,53.713,-122.481,1952-08-13,10.5,H, ,Montane Cordillera,890.0
BC,53.818,-122.132,1952-08-17,10.1,H, ,Montane Cordillera,788.0
BC,53.713,-122.682,1952-08-18,0.1,H, ,Montane Cordillera,655.0
BC,54.068,-122.629,1952-08-10,1.2,H, ,Montane Cordillera,655.0
BC,54.01,-122.68,1952-08-10,0.1,H, ,Montane Cordillera,614.0
BC,54.789,-123.981,1952-08-01,36.0,L, ,Montane Cordillera,845.0
BC,53.568,-122.583,1952-08-14,21.4,H, ,Montane Cordillera,906.0
BC,54.405,-122.528,1952-08-01,1.2,L, ,Montane Cordillera,959.0
BC,53.876,-122.783,1952-08-19,0.1,H, ,Montane Cordillera,652.0
BC,54.01,-122.629,1952-05-09,3.0,H, ,Montane Cordillera,576.0
BC,53.905,-122.734,1952-08-21,0.1,H, ,Montane Cordillera,577.0
BC,54.318,-124.278,1952-08-21,0.1,H, ,Montane Cordillera,760.0
BC,54.126,-122.579,1952-08-01,0.6,L, ,Montane Cordillera,587.0
BC,54.289,-122.68,1952-08-17,0.1,H, ,Montane Cordillera,754.0
BC,54.463,-124.231,1952-08-22,0.1,H, ,Montane Cordillera,763.0
BC,53.376,-122.583,1952-09-08,0.1,H, ,Montane Cordillera,719.0
BC,53.963,-123.132,1953-11-15,0.1,H, ,Montane Cordillera,765.0
BC,54.039,-122.93,1953-07-01,1.0,H, ,Montane Cordillera,772.0
BC,54.01,-122.879,1953-05-01,3.3,H, ,Montane Cordillera,767.0
BC,53.213,-122.382,1953-05-01,0.1,H, ,Montane Cordillera,864.0
BC,54.01,-122.579,1953-05-10,6.0,L, ,Montane Cordillera,663.0
BC,53.934,-122.783,1953-05-13,0.1,H, ,Montane Cordillera,594.0
BC,54.097,-122.778,1953-05-13,10.1,H, ,Montane Cordillera,704.0
BC,53.684,-122.583,1953-05-16,364.2,H, ,Montane Cordillera,794.0
BC,54.097,-122.481,1953-05-07,0.1,H, ,Montane Cordillera,620.0
BC,54.068,-122.43,1953-05-24,0.1,H, ,Montane Cordillera,587.0
BC,53.992,-123.783,1953-05-23,163.8,H, ,Montane Cordillera,740.0
BC,53.876,-122.833,1953-05-23,0.1,H, ,Montane Cordillera,801.0
BC,54.01,-122.481,1953-05-01,0.1,H, ,Montane Cordillera,827.0
BC,52.626,-122.539,1952-04-01,2.0,H, ,Montane Cordillera,704.0
BC,52.597,-122.539,1952-04-01,0.2,H, ,Montane Cordillera,702.0
BC,52.818,-122.433,1952-04-01,1.2,H, ,Montane Cordillera,570.0
BC,52.876,-122.231,1952-05-15,12.1,L, ,Montane Cordillera,769.0
BC,52.818,-122.433,1952-04-01,0.1,H, ,Montane Cordillera,570.0
BC,52.847,-122.481,1952-04-01,4.8,H, ,Montane Cordillera,667.0
BC,52.684,-122.433,1952-05-17,0.1,H, ,Montane Cordillera,688.0
BC,52.51,-122.481,1952-06-04,8.9,H, ,Montane Cordillera,653.0
BC,52.992,-122.587,1952-05-28,1.2,L, ,Montane Cordillera,736.0
BC,52.876,-122.433,1952-08-22,0.1,H, ,Montane Cordillera,557.0
BC,53.818,-128.533,1950-06-14,101.9,H, ,Pacific Maritime,232.0
BC,52.376,-126.789,1950-06-19,0.1,H, ,Pacific Maritime,0.0
BC,52.405,-126.74,1950-08-22,0.1,L, ,Pacific Maritime,45.0
BC,54.347,-128.579,1951-06-07,0.2,H, ,Pacific Maritime,76.0
BC,54.51,-129.731,1951-07-13,24.6,L, ,Pacific Maritime,1438.0
BC,53.51,-128.583,1951-07-14,0.1,H, ,Pacific Maritime,1315.0
BC,53.51,-128.682,1951-07-14,0.1,H, ,Pacific Maritime,628.0
BC,54.626,-129.879,1951-07-13,0.1,L, ,Pacific Maritime,107.0
BC,52.463,-126.683,1951-07-14,8.0,L, ,Pacific Maritime,128.0
BC,53.51,-128.033,1952-06-14,0.1,H, ,Pacific Maritime,25.0
BC,53.992,-128.682,1952-06-17,0.1,H, ,Pacific Maritime,0.0
BC,53.789,-128.432,1952-07-11,343.9,H, ,Pacific Maritime,19.0
BC,53.626,-127.981,1952-07-11,113.3,H, ,Pacific Maritime,119.0
BC,53.992,-128.632,1952-07-11,10.1,H, ,Pacific Maritime,428.0
BC,54.068,-128.579,1952-07-22,0.1,L, ,Pacific Maritime,106.0
BC,54.039,-129.879,1952-08-12,0.1,H, ,Pacific Maritime,478.0
BC,54.655,-130.028,1952-08-26,0.1,H, ,Pacific Maritime,598.0
BC,54.039,-128.629,1953-05-30,18.2,H, ,Pacific Maritime,20.0
BC,54.347,-128.579,1953-05-15,0.1,H, ,Pacific Maritime,76.0
BC,54.068,-128.68,1953-06-19,0.8,H, ,Pacific Maritime,19.0
BC,54.405,-128.629,1953-07-03,0.8,H, ,Pacific Maritime,211.0
BC,54.242,-129.829,1953-07-07,0.1,H, ,Pacific Maritime,27.0
BC,53.847,-128.533,1953-07-07,129.4,H, ,Pacific Maritime,0.0
BC,54.068,-128.629,1953-07-08,4.4,H, ,Pacific Maritime,84.0
BC,54.068,-128.68,1953-07-08,4.0,H, ,Pacific Maritime,19.0
BC,54.039,-128.68,1953-07-24,0.2,L, ,Pacific Maritime,17.0
BC,54.039,-128.629,1953-08-04,2.4,H, ,Pacific Maritime,20.0
BC,54.289,-128.629,1953-09-02,0.1,H, ,Pacific Maritime,207.0
BC,54.789,-127.231,1952-05-20,0.1,H, ,Montane Cordillera,890.0
BC,53.963,-124.083,1950-07-17,0.1,L, ,Montane Cordillera,715.0
BC,53.876,-124.283,1950-09-23,8.0,H, ,Montane Cordillera,805.0
BC,54.742,-127.278,1950-04-01,0.1,H, ,Montane Cordillera,898.0
BC,54.789,-127.028,1950-05-24,1.2,H, ,Montane Cordillera,710.0
BC,53.963,-126.182,1950-06-02,5.0,H, ,Montane Cordillera,939.0
BC,54.51,-126.329,1950-06-09,0.1,H, ,Montane Cordillera,665.0
BC,54.347,-126.829,1950-06-12,0.4,H, ,Montane Cordillera,620.0
BC,53.847,-125.783,1950-06-11,2.4,H, ,Montane Cordillera,938.0
BC,54.51,-126.278,1950-06-14,0.1,H, ,Montane Cordillera,749.0
BC,54.626,-127.129,1950-04-01,0.1,H, ,Montane Cordillera,728.0
BC,53.992,-125.731,1950-06-16,6.0,H, ,Montane Cordillera,811.0
BC,54.684,-127.079,1950-04-01,0.1,H, ,Montane Cordillera,520.0
BC,53.76,-125.731,1950-06-19,4.8,L, ,Montane Cordillera,844.0
BC,53.876,-125.533,1950-06-19,8.0,L, ,Montane Cordillera,948.0
BC,54.51,-126.278,1950-07-04,331.4,H, ,Montane Cordillera,749.0
BC,54.847,-127.129,1950-07-02,0.4,H, ,Montane Cordillera,575.0
BC,54.818,-127.231,1950-06-23,0.1,H, ,Montane Cordillera,565.0
BC,54.26,-126.528,1950-08-04,0.1,H, ,Montane Cordillera,1287.0
BC,54.51,-126.379,1950-08-04,0.1,H, ,Montane Cordillera,709.0
BC,54.789,-127.18,1950-08-20,0.1,H, ,Montane Cordillera,496.0
BC,54.742,-126.977,1950-09-05,0.1,H, ,Montane Cordillera,976.0
BC,53.905,-124.083,1950-06-11,0.1,H, ,Montane Cordillera,730.0
BC,53.963,-124.083,1950-06-14,0.6,H, ,Montane Cordillera,715.0
BC,53.934,-124.132,1950-06-23,0.1,H, ,Montane Cordillera,731.0
BC,53.992,-124.682,1950-06-26,0.1,L, ,Montane Cordillera,821.0
BC,54.405,-126.731,1951-04-25,16.1,H, ,Montane Cordillera,579.0
BC,54.713,-127.129,1951-04-21,49.1,H, ,Montane Cordillera,481.0
BC,54.742,-127.129,1951-04-22,6.0,H, ,Montane Cordillera,478.0
BC,54.376,-126.731,1951-05-03,0.4,H, ,Montane Cordillera,589.0
BC,54.789,-127.079,1951-05-03,12.1,H, ,Montane Cordillera,585.0
BC,54.847,-127.079,1951-03-01,0.1,H, ,Montane Cordillera,682.0
BC,54.155,-125.731,1951-03-01,0.1,H, ,Montane Cordillera,807.0
BC,53.818,-125.182,1951-05-03,2.8,H, ,Montane Cordillera,1016.0
BC,54.463,-126.829,1951-05-04,12.1,H, ,Montane Cordillera,565.0
BC,54.51,-126.528,1951-04-26,0.1,H, ,Montane Cordillera,884.0
BC,54.492,-126.579,1951-04-29,10.1,H, ,Montane Cordillera,1000.0
BC,54.51,-126.528,1951-05-03,0.1,H, ,Montane Cordillera,884.0
BC,54.068,-126.731,1951-05-06,129.4,H, ,Montane Cordillera,777.0
BC,54.463,-126.528,1951-05-03,0.1,H, ,Montane Cordillera,639.0
BC,54.434,-126.18,1951-05-04,0.1,H, ,Montane Cordillera,831.0
BC,54.51,-126.227,1951-04-30,12.9,H, ,Montane Cordillera,904.0
BC,53.992,-125.882,1951-03-01,0.1,H, ,Montane Cordillera,861.0
BC,54.463,-126.579,1951-06-10,0.1,H, ,Montane Cordillera,806.0
BC,54.51,-126.528,1951-03-01,0.1,H, ,Montane Cordillera,884.0
BC,54.847,-126.981,1951-06-06,0.1,H, ,Montane Cordillera,971.0
BC,54.405,-126.68,1951-06-13,52.6,H, ,Montane Cordillera,713.0
BC,54.242,-125.629,1951-06-20,0.1,H, ,Montane Cordillera,996.0
BC,54.068,-125.579,1951-06-25,0.1,H, ,Montane Cordillera,870.0
BC,54.742,-127.129,1951-07-15,0.1,L, ,Montane Cordillera,478.0
BC,54.376,-126.18,1951-07-16,0.1,H, ,Montane Cordillera,769.0
BC,54.76,-127.129,1951-04-22,0.1,H, ,Montane Cordillera,471.0
BC,54.376,-126.93,1951-07-25,0.1,L, ,Montane Cordillera,859.0
BC,54.26,-125.829,1951-08-02,0.1,L, ,Montane Cordillera,717.0
BC,54.155,-125.731,1951-08-30,0.5,H, ,Montane Cordillera,807.0
BC,54.184,-125.731,1951-08-30,0.1,H, ,Montane Cordillera,723.0
BC,54.097,-125.481,1951-08-31,0.1,H, ,Montane Cordillera,868.0
BC,54.213,-125.731,1951-09-04,0.1,H, ,Montane Cordillera,763.0
BC,54.155,-125.731,1951-09-05,0.1,H, ,Montane Cordillera,807.0
BC,54.097,-125.731,1951-09-06,0.1,H, ,Montane Cordillera,782.0
BC,54.097,-125.579,1951-08-22,0.1,H, ,Montane Cordillera,760.0
BC,54.01,-125.778,1951-09-14,0.1,H, ,Montane Cordillera,826.0
BC,53.434,-125.533,1951-09-15,404.6,H, ,Montane Cordillera,854.0
BC,54.26,-125.778,1951-09-17,0.1,H, ,Montane Cordillera,792.0
BC,54.213,-125.579,1951-09-18,0.2,H, ,Montane Cordillera,865.0
BC,54.01,-126.481,1951-09-19,0.1,H, ,Montane Cordillera,836.0
BC,54.242,-125.778,1951-09-20,0.1,H, ,Montane Cordillera,707.0
BC,53.713,-125.932,1951-09-20,0.1,H, ,Montane Cordillera,873.0
BC,54.068,-124.129,1951-04-26,0.1,H, ,Montane Cordillera,678.0
BC,53.992,-124.182,1951-04-27,12.1,H, ,Montane Cordillera,724.0
BC,54.01,-123.981,1951-05-06,1.0,H, ,Montane Cordillera,637.0
BC,54.01,-123.977,1951-05-04,0.1,H, ,Montane Cordillera,634.0
BC,54.068,-124.528,1951-05-03,0.1,H, ,Montane Cordillera,772.0
BC,54.01,-125.18,1951-05-03,19.2,H, ,Montane Cordillera,847.0
BC,53.818,-125.182,1951-05-03,283.2,H, ,Montane Cordillera,1016.0
BC,54.039,-124.528,1951-06-19,0.2,H, ,Montane Cordillera,675.0
BC,54.068,-124.579,1951-06-26,1.6,H, ,Montane Cordillera,695.0
BC,53.963,-124.682,1951-07-12,0.1,L, ,Montane Cordillera,886.0
BC,54.097,-124.93,1951-07-22,0.2,L, ,Montane Cordillera,859.0
BC,53.905,-124.182,1951-08-29,0.1,H, ,Montane Cordillera,719.0
BC,53.934,-124.132,1951-08-29,0.1,H, ,Montane Cordillera,731.0
BC,54.126,-124.329,1951-09-04,3.2,H, ,Montane Cordillera,719.0
BC,53.992,-124.033,1951-09-05,0.2,H, ,Montane Cordillera,714.0
BC,53.818,-124.583,1951-09-02,0.1,H, ,Montane Cordillera,920.0
BC,53.992,-124.033,1951-09-16,0.1,H, ,Montane Cordillera,714.0
BC,53.934,-124.132,1951-09-10,0.2,H, ,Montane Cordillera,731.0
BC,53.934,-124.132,1951-09-20,0.1,H, ,Montane Cordillera,731.0
BC,53.847,-124.234,1951-09-21,0.1,H, ,Montane Cordillera,901.0
BC,53.963,-124.132,1951-09-22,0.1,H, ,Montane Cordillera,710.0
BC,54.184,-125.579,1952-05-18,0.1,H, ,Montane Cordillera,707.0
BC,54.539,-126.829,1952-05-07,0.8,H, ,Montane Cordillera,597.0
BC,54.713,-127.079,1952-05-10,0.2,H, ,Montane Cordillera,494.0
BC,54.51,-126.43,1952-05-17,0.2,H, ,Montane Cordillera,706.0
BC,54.742,-127.278,1952-07-14,20.6,H, ,Montane Cordillera,898.0
BC,54.126,-126.18,1952-07-30,16.1,L, ,Montane Cordillera,1029.0
BC,53.818,-126.231,1952-07-31,0.5,H, ,Montane Cordillera,854.0
BC,54.213,-125.731,1952-07-28,0.1,H, ,Montane Cordillera,763.0
BC,54.213,-125.778,1952-08-07,0.1,H, ,Montane Cordillera,759.0
BC,54.213,-125.731,1952-08-12,0.1,H, ,Montane Cordillera,763.0
BC,54.405,-126.68,1952-08-25,0.1,H, ,Montane Cordillera,713.0
BC,54.347,-126.528,1952-08-27,0.1,L, ,Montane Cordillera,1371.0
BC,54.51,-126.481,1952-09-10,0.1,H, ,Montane Cordillera,631.0
